result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
31:13.94,CAN,Irvine,USA,2021-05-14,Andrea Seccafien,1990.0,Female,10000,NR,Outdoor
34:21.19,CAY,Philadelphia,USA,1989-04-27,Michelle Bush,1961.0,Female,10000,NR,Outdoor
37:19.0,CGO,Yaoundé,CMR,2015-09-08,Jodelle Ossou Wakeyi,,Female,10000,NR,Outdoor
33:23.12,CHI,Concepción,CHI,1996-11-30,Erika Olivera,1976.0,Female,10000,NR,Outdoor
29:31.78,CHN,Beijing,CHN,1993-09-08,Wang Junxia,1973.0,Female,10000,NR,Outdoor
38:27.14,CIV,Bouaké,CIV,1995-07-22,Maferima Traore,,Female,10000,NR,Outdoor
36:47.3,CMR,Yaoundé,CMR,2010-05-31,Tatou Tchinda,,Female,10000,NR,Outdoor
37:39.9,COD,Angoulême,FRA,1993-10-04,Kungu Bakombo,1962.0,Female,10000,NR,Outdoor
32:19.59,COL,Stanford,USA,2019-05-02,Carolina Tabares,1986.0,Female,10000,NR,Outdoor
48:48.0,COM,Fomboni,COM,2013-12-29,Frahati Ali,,Female,10000,NR,Outdoor
37:46.59,CPV,Lumezzane,ITA,2003-11-05,Sonia Lopes,1975.0,Female,10000,NR,Outdoor
34:35.74,CRC,San José3,CRC,2021-06-27,Diana Bogantes,1988.0,Female,10000,NR,Outdoor
32:28.67,CRO,London,GBR,2023-05-20,Bojana Bjeljac,1989.0,Female,10000,NR,Outdoor
33:29.9,CUB,La Habana,CUB,2023-09-16,Anisleidis Ochoa,2000.0,Female,10000,NR,Outdoor
32:59.30,CYP,Seoul,KOR,1988-09-26,Andri Avraam,1963.0,Female,10000,NR,Outdoor
32:08.96,CZE,Pace,FRA,2022-05-28,Moira Stewartová,1995.0,Female,10000,NR,Outdoor
31:45.4,DEN,København,DEN,1978-04-06,Loa Olafsson,1958.0,Female,10000,NR,Outdoor
33:58.79,DOM,Santo Domingo,DOM,2017-06-15,Andreina de la Rosa,1985.0,Female,10000,NR,Outdoor
32:42.25,ECU,Vancouver,CAN,1992-05-31,Martha Tenorio,1967.0,Female,10000,NR,Outdoor
36:17.1,EGY,El Maadi,EGY,2007-05-04,Sarah Ahmed Abou Hassan,,Female,10000,NR,Outdoor
30:12.15,ERI,Eugene,USA,2022-07-16,Rahel Daniel,2001.0,Female,10000,NR,Outdoor
36:08.05,ESA,Edwardsville,USA,1997-05-22,Debora Leonor Magora,,Female,10000,NR,Outdoor
30:51.69,ESP,Göteborg,SWE,2006-08-07,Marta Domínguez,1975.0,Female,10000,NR,Outdoor
32:47.86,EST,Kyiv,URS,1988-08-02,Sirje Eichelmann,1955.0,Female,10000,NR,Outdoor
29:01.03,ETH,Hengelo,NED,2021-06-08,Letesenbet Gidey,1998.0,Female,10000,NR,Outdoor
38:49.6,FIJ,Suva,FIJ,1993-02-10,Salome Tabuatalei,,Female,10000,NR,Outdoor
31:12.78,FIN,London,GBR,2023-05-20,Camilla Richardsson,1993.0,Female,10000,NR,Outdoor
31:35.81,FRA,Bilbao,ESP,2012-06-03,Christelle Daunay,1974.0,Female,10000,NR,Outdoor
48:10.03,FSM,Santa Rita,GUM,1999-04-06,Belinda Renmog,,Female,10000,NR,Outdoor
41:33.49,GAB,Ibadan,NGR,1997-08-23,Veronique Bigouna,,Female,10000,NR,Outdoor
30:00.86,GBR,San Juan Capistrano,USA,2023-03-04,Eilish McColgan,1990.0,Female,10000,NR,Outdoor
43:24.5,GEQ,Mongomo,GUI,2002-05-07,Mercedes Asue Elo,,Female,10000,NR,Outdoor
31:01.71,GER,Austin,USA,2021-02-27,Konstanze Klosterhalfen,1997.0,Female,10000,NR,Outdoor
35:27.23,GHA,Hutchinson,USA,2015-05-14,Lydia Mato,1994.0,Female,10000,NR,Outdoor
36:23.36,GIB,St. Clement,GBR,2015-07-01,Kim Baglietto,1992.0,Female,10000,NR,Outdoor
31:36.16,GRE,Río de Janeiro,BRA,2016-08-12,Alexi Pappas,1990.0,Female,10000,NR,Outdoor
33:10.80,GUA,Azusa,USA,2023-04-13,Viviana Aroche,1998.0,Female,10000,NR,Outdoor
46:08.97,GUI,La Seyne-sur-Mer,FRA,2014-03-29,Aïda Diallo-Camara,,Female,10000,NR,Outdoor
37:12.43,GUM,San Francisco,USA,2010-03-26,Sloan Siegrist,1980.0,Female,10000,NR,Outdoor
37:21.71,GUY,Macomb,USA,2003-05-15,Abidemi Charles,1980.0,Female,10000,NR,Outdoor
32:39.88,HKG,Walnut,USA,2002-04-19,Chan-Ropper Man Yee,1975.0,Female,10000,NR,Outdoor
36:58.70,HON,San José3,CRC,2023-05-07,Yessica Carolina Espinal,1993.0,Female,10000,NR,Outdoor
31:40.31,HUN,Watford,GBR,2003-07-05,Anikó Kálovics,1977.0,Female,10000,NR,Outdoor
32:49.47,INA,Vientiane,LAO,2009-12-17,Triyaningsih,1987.0,Female,10000,NR,Outdoor
31:50.47,IND,Guangzhou,CHN,2010-11-21,Preeja Sreedharan,1982.0,Female,10000,NR,Outdoor
34:19.12,IRI,Tehran,IRI,2023-10-13,Parisa Arab,1992.0,Female,10000,NR,Outdoor
30:47.59,IRL,München,GER,2002-08-06,Sonia O'Sullivan,1969.0,Female,10000,NR,Outdoor
35:44.93,IRQ,Athína,GRE,1997-08-02,Maysa Hussein Matrood,1977.0,Female,10000,NR,Outdoor
32:47.40,ISL,Dublin,IRL,1994-06-12,Martha Ernstsdóttir,1964.0,Female,10000,NR,Outdoor
30:46.37,ISR,München,GER,2022-08-15,Lonah Chemtai Salpeter,1988.0,Female,10000,NR,Outdoor
36:27.71,ISV,Walnut,USA,1999-04-16,Jackie Morgan,,Female,10000,NR,Outdoor
31:05.57,ITA,Heusden,BEL,2000-08-05,Maura Viceconte,1967.0,Female,10000,NR,Outdoor
36:53.89,JAM,Hays,USA,2013-05-04,Twishana Williams,1990.0,Female,10000,NR,Outdoor
34:00.81,JOR,London,GBR,2018-05-19,Tamara Armoush,1992.0,Female,10000,NR,Outdoor
30:20.44,JPN,Osaka,JPN,2020-12-04,Hitomi Niiya,1988.0,Female,10000,NR,Outdoor
30:17.64,KAZ,Eugene,USA,2022-07-16,Caroline Kipkirui,1994.0,Female,10000,NR,Outdoor
29:32.53,KEN,Río de Janeiro,BRA,2016-08-12,Vivian Cheruiyot,1983.0,Female,10000,NR,Outdoor
31:36.90,KGZ,Río de Janeiro,BRA,2016-08-12,Darya Maslova,1995.0,Female,10000,NR,Outdoor
54:59.74,KIR,Koror,PLW,1998-01-08,Ruute Keakea,,Female,10000,NR,Outdoor
32:33.61,KOR,Fukagawa,JPN,2018-07-11,Ahn Seul-Ki,1992.0,Female,10000,NR,Outdoor
37:53.47,KOS,Skopje,MKD,2017-04-29,Luljeta Zhegrova-Shala,1978.0,Female,10000,NR,Outdoor
46:50.09,KSA,Al-Kuwait,KUW,2019-10-27,Mizna Al-Nassar,,Female,10000,NR,Outdoor
43:03.88,KUW,Cairo,EGY,2019-04-07,Tayba Nader Mohamed,,Female,10000,NR,Outdoor
37:24.85,LAO,Singapore,SGP,2023-04-27,Lodkeo Inthakoumman,1995.0,Female,10000,NR,Outdoor
30:38.78,LAT,Göteborg,SWE,2006-08-07,Jeļena Prokopčuka,1976.0,Female,10000,NR,Outdoor
36:31.80,LBN,Québec City,CAN,2019-07-12,Maria Pia Nehme,1981.0,Female,10000,NR,Outdoor
39:02.56,LCA,St. Charles,USA,2004-05-13,Nessa Paul,,Female,10000,NR,Outdoor
33:27.35,LES,Birmingham,GBR,2022-08-03,Neheng Khatala,1992.0,Female,10000,NR,Outdoor
39:43.65,LIE,Dornbirn,AUT,2005-04-02,Kerstin Metzler-Mennenga,1981.0,Female,10000,NR,Outdoor
32:30.48,LTU,Tula,RUS,2005-06-14,Živilė Balčiūnaitė,1979.0,Female,10000,NR,Outdoor
32:16.97,LUX,Stuttgart,FRG,1986-08-30,Danièle Kaber,1960.0,Female,10000,NR,Outdoor
38:52.01,MAC,Xi'an,CHN,2021-10-22,Hoi Long,1984.0,Female,10000,NR,Outdoor
33:52.25,MAD,St-Paul-Reunion,FRA,1998-08-11,Clarisse Rasoarizy,1971.0,Female,10000,NR,Outdoor
31:16.94,MAR,Radès,TUN,2001-09-12,Asmae Leghzaoui,1976.0,Female,10000,NR,Outdoor
33:50.80,MAS,Bruxelles,BEL,1994-07-16,Palaniappan Jayanthi,,Female,10000,NR,Outdoor
35:03.6,MAW,Harare,ZIM,2005-07-03,Catherine Chikwakwa,1985.0,Female,10000,NR,Outdoor
31:42.43,MDA,Stuttgart,FRG,1986-08-30,Svetlana Guskova,1957.0,Female,10000,NR,Outdoor
42:08.62,MDV,Kathmandu,NEP,2019-12-03,Mariyam Abdul Kareem,1975.0,Female,10000,NR,Outdoor
31:04.08,MEX,San Juan Capistrano,USA,2023-03-04,Laura Galván,1991.0,Female,10000,NR,Outdoor
33:24.79,MGL,Bangkok,THA,2023-07-13,Munkhzaya Bayartsogt,1993.0,Female,10000,NR,Outdoor
35:00.30,MKD,Skopje,MKD,2022-04-17,Andrijana Pop Arsova,1990.0,Female,10000,NR,Outdoor
34:55.78,MLT,San Marino,SMR,2001-06-01,Carol Walsh,1962.0,Female,10000,NR,Outdoor
34:57.0,MNE,Bar,MNE,2014-04-13,Sladjana Perunović,1984.0,Female,10000,NR,Outdoor
48:02.7,MON,Nice,FRA,1988-04-30,Adrienne Pastorelly,1961.0,Female,10000,NR,Outdoor
36:49.02,MOZ,Beira,MOZ,2002-06-24,Teresa Domingos,,Female,10000,NR,Outdoor
34:43.31,MRI,Pace,FRA,2019-04-13,Paule-Marie Perrier,,Female,10000,NR,Outdoor
33:52.2,MYA,Yangon,MYA,1997-07-20,Win-Win Mar,,Female,10000,NR,Outdoor
33:42.19,NAM,Windhoek,NAM,1999-07-25,Elisabeth Mongudhi,1970.0,Female,10000,NR,Outdoor
39:31.29,NCA,Tegucigalpa,HON,2017-07-02,Yelka Mairena,,Female,10000,NR,Outdoor
29:06.82,NED,Hengelo,NED,2021-06-06,Sifan Hassan,1993.0,Female,10000,NR,Outdoor
35:03.43,NEP,Colombo,SRI,2006-08-25,Kanchhi Maya Koju,1981.0,Female,10000,NR,Outdoor
47:13.9,NFI,Middlegate,USA,1992-07-11,Virginia Christian-Bailey,,Female,10000,NR,Outdoor
33:33.33,NGR,Wichita,USA,2019-04-06,Aminat Olowora,1994.0,Female,10000,NR,Outdoor
37:10.89,NMI,Amherst,USA,2023-05-06,Nathania Tan,2001.0,Female,10000,NR,Outdoor
30:13.74,NOR,Oslo,NOR,1986-07-05,Ingrid Kristiansen,1956.0,Female,10000,NR,Outdoor
30:35.54,NZL,Stanford,USA,2008-05-04,Kim Smith,1981.0,Female,10000,NR,Outdoor
40:42.7,PAK,Lahore,PAK,2011-04-19,Rabia Ashiq,,Female,10000,NR,Outdoor
37:14.99,PAN,Ciudad de Panamá,PAN,2011-04-16,María Teresa Ferris,1984.0,Female,10000,NR,Outdoor
33:18.22,PAR,London,GBR,2017-08-05,Carmen Patricia Martínez,1982.0,Female,10000,NR,Outdoor
31:56.62,PER,Stanford,USA,2015-05-02,Inés Melchor,1986.0,Female,10000,NR,Outdoor
34:40.3,PHI,Manila,PHI,2001-05-17,Cristabel Martes,1979.0,Female,10000,NR,Outdoor
34:48.07,PLE,Celle,GER,2016-05-07,Mayada Al-Sayad,1992.0,Female,10000,NR,Outdoor
50:04.91,PLW,Abay,FSM,2018-07-16,Anaya Masang,,Female,10000,NR,Outdoor
38:01.73,PNG,Port Vila,VAN,1993-11-12,Rosemary Turare,1964.0,Female,10000,NR,Outdoor
31:43.51,POL,Ostrava,CZE,2013-06-27,Karolina Nadolska,1981.0,Female,10000,NR,Outdoor
30:22.88,POR,Sydney,AUS,2000-09-30,Fernanda Ribeiro,1969.0,Female,10000,NR,Outdoor
32:02.0,PRK,Pyongyang,PRK,1997-06-20,Hong Myong Hui,,Female,10000,NR,Outdoor
32:36.03,PUR,Stanford,USA,2017-05-05,Beverly Ramos,1987.0,Female,10000,NR,Outdoor
31:11.24,ROU,Athína,GRE,2004-08-27,Mihaela Prundus,1976.0,Female,10000,NR,Outdoor
30:52.51,RSA,London,GBR,1994-09-10,Elana Meyer,1966.0,Female,10000,NR,Outdoor
30:23.07,RUS,Saint-Denis,FRA,2003-08-23,Alla Zhilyayeva,1969.0,Female,10000,NR,Outdoor
31:45.82,RWA,Durban,RSA,2016-06-25,Salomé Nyirarukundo,1997.0,Female,10000,NR,Outdoor
41:07.80,SEY,Victoria,CAN,2006-04-28,Simone Jaffa,,Female,10000,NR,Outdoor
36:27.39,SGP,Chiangmai,THA,1995-12-11,Yvonne Danson Tan,,Female,10000,NR,Outdoor
31:06.63,SLO,Athína,GRE,2004-08-27,Helena Javornik,1966.0,Female,10000,NR,Outdoor
50:09.4,SMR,San Marino,SMR,2003-04-12,Mona Bucci Fristad,1964.0,Female,10000,NR,Outdoor
37:54.60,SOL,Suva,FIJ,2017-01-07,Sharon Firisua,1993.0,Female,10000,NR,Outdoor
31:29.65,SRB,Sydney,AUS,2000-09-30,Olivera Jevtić,1977.0,Female,10000,NR,Outdoor
33:55.06,SRI,Portland,USA,2018-06-09,Hiruni Wijayaratne,1990.0,Female,10000,NR,Outdoor
37:55.31,SSD,Durban,RSA,2016-06-25,Falicia Oyo,,Female,10000,NR,Outdoor
33:20.09,SUD,Dubai,UAE,2016-04-23,Amina Bakhit,1990.0,Female,10000,NR,Outdoor
31:35.96,SUI,Helsinki,FIN,1994-08-13,Daria Nauer,1966.0,Female,10000,NR,Outdoor
41:11.21,SUR,Río de Janeiro,BRA,2011-07-20,Ilsida Toemere,1991.0,Female,10000,NR,Outdoor
32:47.24,SVK,Stuttgart,FRG,1986-08-30,Ludmila Melicherová,1964.0,Female,10000,NR,Outdoor
31:08.05,SWE,Stockholm,SWE,2021-05-04,Meraf Bahta,1989.0,Female,10000,NR,Outdoor
36:46.75,SWZ,Johannesburg,RSA,1999-09-17,Priscilla Mamba,1972.0,Female,10000,NR,Outdoor
36:11.94,SYR,Bangkok,THA,1998-12-14,Zeinab Bakour,,Female,10000,NR,Outdoor
31:32.02,TAN,Villeneuve d'Ascq,FRA,1999-06-13,Restituta Joseph,1971.0,Female,10000,NR,Outdoor
34:46.61,THA,Philadelphia,USA,2013-04-25,Jane Vongvorachoti,1984.0,Female,10000,NR,Outdoor
37:01.22,TJK,Dushanbe,TJK,2016-06-13,Nadima Merzoyeva,1988.0,Female,10000,NR,Outdoor
35:54.7,TKM,Ashgabat,TKM,1999-05-16,Anna Markelova,,Female,10000,NR,Outdoor
37:04.17,TLS,Jakarta,INA,1988-09-01,Agida Fatima Amaral,,Female,10000,NR,Outdoor
40:45.2,TOG,Lomé,TOG,2008-05-01,Hélène Banasso,,Female,10000,NR,Outdoor
33:39.90,TPE,New Taipei City,TPE,2021-03-09,Hsieh Chien-Ho,1987.0,Female,10000,NR,Outdoor
33:11.71,TTO,Stanford,USA,2011-03-25,Tonya Nero,1988.0,Female,10000,NR,Outdoor
33:12.98,TUN,Bucureşti,ROU,2003-08-09,Soulef Bouguerra,1977.0,Female,10000,NR,Outdoor
30:21.67,TUR,Antalya,TUR,2006-04-15,Elvan Abeylegesse,1982.0,Female,10000,NR,Outdoor
31:10.25,UAE,Dubai,UAE,2016-04-23,Alia Mohamed Saeed,1991.0,Female,10000,NR,Outdoor
31:01.04,UGA,Eugene,USA,2022-07-16,Stella Chesang,1996.0,Female,10000,NR,Outdoor
31:08.89,UKR,Tula,RUS,2004-06-25,Nataliya Berkut,1975.0,Female,10000,NR,Outdoor
35:56.58,URU,Montevideo,URU,2021-03-06,Lorena Sosa,1985.0,Female,10000,NR,Outdoor
30:03.82,USA,San Juan Capistrano,USA,2023-03-04,Alicia Monson,1998.0,Female,10000,NR,Outdoor
31:57.42,UZB,London,GBR,2017-08-05,Sitora Khamidova,1989.0,Female,10000,NR,Outdoor
42:14.65,VAN,Apia,SAM,2019-07-17,Margaret Kuras,,Female,10000,NR,Outdoor
32:29.73,VEN,Burjassot,ESP,2023-03-25,Edymar Brea,1997.0,Female,10000,NR,Outdoor
33:13.23,VIE,Hanoi,VIE,2022-12-17,Nguyen Thi Oanh II,1995.0,Female,10000,NR,Outdoor
34:46.40,ZAM,Wichita,USA,2005-04-16,Miriam Kaumba,1983.0,Female,10000,NR,Outdoor
33:20.16,ZIM,Stuttgart,GER,1993-08-19,Julia Sakara,1969.0,Female,10000,NR,Outdoor
