result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
1:45:28,DEN,Värnamo,SWE,1986-05-08,Gunhild Kristiansen,1963,Female,20W,NR,Outdoor
2:21:28,DMA,le Vesinet,FRA,2008-06-08,Francilla Lucien,,Female,20W,NR,Outdoor
1:42:41,DOM,Lima,PER,2017-05-13,Andreina Gonzalez,1993,Female,20W,NR,Outdoor
1:25:29,ECU,La Coruña,ESP,2019-06-08,Glenda Estefanía Morejón,2000,Female,20W,NR,Outdoor
1:41:08,EGY,Torino,ITA,2002-10-12,Nagwa Ibrahim Ali,1975,Female,20W,NR,Outdoor
1:30:08,ESA,La Coruña,ESP,2005-06-04,Cristina López,1982,Female,20W,NR,Outdoor
1:25:30,ESP,Córdoba3,ESP,2023-03-26,Mária Pérez,1996,Female,20W,NR,Outdoor
1:38:14,EST,Montreuil,FRA,2022-09-25,Jekaterina Mirotvortseva,2002,Female,20W,NR,Outdoor
1:31:32,ETH,Alytus,LTU,2021-06-11,Yehualeye Beletew,1998,Female,20W,NR,Outdoor
2:47:33,FIJ,Suva,FIJ,2003-10-07,Deepika Chand,,Female,20W,NR,Outdoor
1:32:05,FIN,Vantaa,FIN,1996-05-05,Sari Essayah,1967,Female,20W,NR,Outdoor
1:28:44,FRA,Taicang,CHN,2024-03-03,Clemence Beretta,1997,Female,20W,NR,Outdoor
1:30:41,GBR,La Coruña,ESP,2010-06-19,Jo Atkinson,1985,Female,20W,NR,Outdoor
1:27:56,GER,Hildesheim,GER,2004-06-05,Sabine Krantz,1981,Female,20W,NR,Outdoor
1:55:42,GHA,Accra,GHA,2006-04-29,Jacqueline Ado Bludo,,Female,20W,NR,Outdoor
1:28:12,GRE,Melbourne,AUS,2023-02-12,Antigóni Drisbióti,1984,Female,20W,NR,Outdoor
1:28:31,GUA,Rio Maior,POR,2013-04-06,Mirna Ortiz,1987,Female,20W,NR,Outdoor
2:11:31,GUI,Toulon,FRA,2014-03-16,Aida Diallo-Camaro,,Female,20W,NR,Outdoor
1:32:30,HKG,Kobe,JPN,2019-02-17,Jessica Ching Siu Nga,1987,Female,20W,NR,Outdoor
2:46:40,HON,San Salvador,ESA,2010-01-31,Rosa Estrada,,Female,20W,NR,Outdoor
1:30:05,HUN,London,GBR,2017-08-13,Viktória Madarász,1985,Female,20W,NR,Outdoor
1:40:25,INA,Jakarta,INA,2003-07-15,Tersiana Riwu Rohi,1970,Female,20W,NR,Outdoor
1:28:45,IND,Ranchi,IND,2021-02-13,Priyanka Goswami,1996,Female,20W,NR,Outdoor
1:54:42,IRI,Tehran,IRI,2020-02-08,Zahra Jaafarabadi,1986,Female,20W,NR,Outdoor
1:27:22,IRL,Sesto San Giovanni,ITA,2003-05-01,Gillian O'Sullivan,1976,Female,20W,NR,Outdoor
1:40:11,ISR,Tel Aviv,ISR,1999-07-29,Yulia Kotler,1976,Female,20W,NR,Outdoor
1:26:17,ITA,Murcia,ESP,2015-05-17,Eleonora Giorgi,1989,Female,20W,NR,Outdoor
1:27:41,JPN,La Coruña,ESP,2019-06-08,Kumiko Okada,1991,Female,20W,NR,Outdoor
1:28:38,KAZ,Cheboksary,RUS,2002-05-25,Svetlana Tolstaya,1971,Female,20W,NR,Outdoor
1:30:40,KEN,Nairobi,KEN,2018-06-06,Grace Njue,1979,Female,20W,NR,Outdoor
1:29:38,KOR,Yeosu,KOR,2008-10-13,Kim Mi-Jung,1979,Female,20W,NR,Outdoor
2:21:02,LAO,Vientiane,LAO,2009-12-15,Manilat Phamesethong,,Female,20W,NR,Outdoor
1:29:55,LAT,Gdańsk,POL,2013-08-31,Agnese Pastare,1988,Female,20W,NR,Outdoor
1:59:33,LBN,Naumburg,GER,2019-04-13,Sandy Karam,1996,Female,20W,NR,Outdoor
1:27:59,LTU,Berlin,GER,2018-08-11,Brigita Virbalytė-Dimšienė,1985,Female,20W,NR,Outdoor
2:15:15,MAD,St-Denis-Reunion,FRA,2010-04-18,Edmondine Razafindravelo,,Female,20W,NR,Outdoor
1:56:46,MAR,Casablanca,MAR,2013-01-06,Hasnae Rettoun,,Female,20W,NR,Outdoor
1:32:25,MAS,Manila,PHI,2003-09-23,Yuan Yufang,1976,Female,20W,NR,Outdoor
1:41:30,MDA,Novopolotsk,URS,1991-09-16,Yulia Lisnik,1966,Female,20W,NR,Outdoor
1:26:17,MEX,Roma,ITA,2016-05-07,Maria Guadalupe González,1989,Female,20W,NR,Outdoor
1:45:09,MGL,Nomi,JPN,2008-03-16,Volooj Otgontuul,1979,Female,20W,NR,Outdoor
1:44:15,MRI,Naumburg,GER,2004-05-02,Yolande Raffin,1981,Female,20W,NR,Outdoor
1:35:03,MYA,Nay Pyi Taw,MYA,2013-12-15,Saw Mar Lar Nwe,,Female,20W,NR,Outdoor
1:45:59,NCA,Managua,NCA,2017-12-10,Maria José Cortes Blandon,1998,Female,20W,NR,Outdoor
1:47:37,NED,Montreuil,FRA,2022-09-25,Anne van Andel,1990,Female,20W,NR,Outdoor
1:58:32,NFI,Yigo,GUM,1999-05-06,Angela Keogh,1962,Female,20W,NR,Outdoor
1:40:05,NGR,Benin City,NGR,2021-04-09,Olude Fadekemi,1998,Female,20W,NR,Outdoor
1:27:07,NOR,Beijing,CHN,2008-08-21,Kjersti Tysse Plätzer,1972,Female,20W,NR,Outdoor
1:31:32,NZL,Taicang,CHN,2018-05-05,Alana Barber,1987,Female,20W,NR,Outdoor
1:50:55,PAN,Envigado,COL,2011-03-26,Francisca Ferris,1988,Female,20W,NR,Outdoor
2:13:39,PAR,Rosario,ARG,2004-06-04,Mirna Fretes,,Female,20W,NR,Outdoor
1:26:40,PER,La Coruña,ESP,2023-06-03,Kimberly García,1993,Female,20W,NR,Outdoor
1:47:52,PHI,Manila,PHI,2003-09-23,Melinda Manahan,1973,Female,20W,NR,Outdoor
1:27:31,POL,Eugene,USA,2022-07-15,Katarzyna Zdziebło,1996,Female,20W,NR,Outdoor
1:27:46,POR,Beijing,CHN,2008-08-21,Ana Cabecinha,1984,Female,20W,NR,Outdoor
1:31:11,PUR,Dudince,SVK,2023-03-25,Rachelle De Orbeta,2000,Female,20W,NR,Outdoor
1:27:41,ROU,La Coruña,ESP,2004-06-05,Claudia Ştef,1978,Female,20W,NR,Outdoor
1:34:49,RSA,Podébrady,CZE,2016-04-09,Anél Oosthuizen,1995,Female,20W,NR,Outdoor
1:23:39,RUS,Cheboksary,RUS,2018-06-09,Yelena Lashmanova,1992,Female,20W,NR,Outdoor
1:58:26,SGP,Singapore,SGP,2015-01-31,Tin Shu Min,1995,Female,20W,NR,Outdoor
1:48:18,SLO,Wien,AUT,2019-10-05,Eva Čanadi,2000,Female,20W,NR,Outdoor
1:39:14,SRB,Podébrady,CZE,2017-05-21,Dušica Topić,1982,Female,20W,NR,Outdoor
1:39:12,SRI,Colombo,SRI,2006-02-11,Gallage Geetha Nandani,1978,Female,20W,NR,Outdoor
2:04:06,STP,Brazzaville,CGO,2004-07-15,Fumilay Fonseca,1988,Female,20W,NR,Outdoor
1:32:36,SUI,Lugano,SUI,2009-03-08,Marie Polli,1980,Female,20W,NR,Outdoor
1:30:53,SVK,Podébrady,CZE,2016-04-09,Mária Gáliková,1980,Female,20W,NR,Outdoor
1:31:20,SWE,Vallensbæk,DEN,2007-05-05,Monica Svensson,1978,Female,20W,NR,Outdoor
1:48:59,SYR,Nomi,JPN,2010-03-14,Rania Mohamed Othman,,Female,20W,NR,Outdoor
1:44:46,THA,Nay Pyi Taw,MYA,2013-12-15,Tanaphon Assawawongcharoen,1978,Female,20W,NR,Outdoor
1:47:06,TJK,Mogilev,BLR,1988-09-04,Larisa Voronkova,,Female,20W,NR,Outdoor
1:39:32,TPE,Taoyuan,TPE,2019-10-20,Chiang Chia-Jou,2002,Female,20W,NR,Outdoor
2:25:14,TTO,Fyzabad,TTO,2017-06-19,Deborah Davis,,Female,20W,NR,Outdoor
1:32:20,TUN,Taicang,CHN,2018-05-05,Chahineze Nasri,1996,Female,20W,NR,Outdoor
1:28:48,TUR,Antalya,TUR,2021-03-27,Meryem Bekmez,2000,Female,20W,NR,Outdoor
1:27:09,UKR,Murcia,ESP,2015-05-17,Lyudmyla Olyanovska,1993,Female,20W,NR,Outdoor
1:30:49,USA,Taicang,CHN,2014-05-03,Maria Michta-Coffey,1986,Female,20W,NR,Outdoor
1:42:04,UZB,Mogilev,BLR,1988-09-04,Rusina Ivoylova,,Female,20W,NR,Outdoor
1:32:18,VEN,Buenos Aires,ARG,2011-06-05,Milángela Rosales,1987,Female,20W,NR,Outdoor
1:33:36,VIE,London,GBR,2012-08-11,Phuc Nguyen Thi Thanh,1990,Female,20W,NR,Outdoor
