result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
18.13,NGR,Flagstaff,USA,2006-02-04,Vivian Chukwuemeka,1975,Female,SP,NR,Indoor
17.25,NOR,Stange,NOR,1998-02-08,Katarina Hoff,1968,Female,SP,NR,Indoor
20.98,NZL,Zürich,SUI,2013-08-28,Valerie Adams,1984,Female,SP,NR,Indoor
9.87,OMA,Pattaya,THA,2006-02-12,Hamida Al-Habsi,1987,Female,SP,NR,Indoor
19.26,POL,Spala,POL,1999-02-21,Krystyna Zabawska,1968,Female,SP,NR,Indoor
20.43,POR,Beograd,SRB,2022-03-18,Auriol Dongmo,1990,Female,SP,NR,Indoor
9.82,QAT,Hanoi,VIE,2009-10-31,Salma Abdullah Al-Khaldi,1991,Female,SP,NR,Indoor
20.57,ROU,Bucureşti,ROU,1987-02-22,Mihaela Loghin,1952,Female,SP,NR,Indoor
22.14,RUS,Penza,URS,1987-02-07,Natalya Lisovskaya,1962,Female,SP,NR,Indoor
11.74,SEN,Bordeaux,FRA,2004-01-04,Aissatou Barry,1975,Female,SP,NR,Indoor
17.99,SGP,Pattaya,THA,2005-11-15,Zhang Guirong,1978,Female,SP,NR,Indoor
9.15,SKN,Lamoni,USA,2002-02-16,Natalie Cozier,,Female,SP,NR,Indoor
17.97,SLO,Ljubljana,SLO,1996-01-27,Natasha Erjavec,1968,Female,SP,NR,Indoor
9.63,SMR,Ancona,ITA,1996-01-21,Rita Laurenco,,Female,SP,NR,Indoor
18.39,SRB,Sofia,BUL,1998-01-31,Daniela Curovic,1974,Female,SP,NR,Indoor
18.75,SUI,Magglingen,SUI,1987-01-25,Ursula Stäheli,1957,Female,SP,NR,Indoor
15.79,SVK,Bratislava,TCH,1984-02-22,Gabriela Hanuláková,1957,Female,SP,NR,Indoor
19.30,SWE,Lincoln,USA,2023-02-04,Axelina Johansson,2000,Female,SP,NR,Indoor
11.80,SYR,Tehran,IRI,2007-02-22,Hiba Al-Omar,1990,Female,SP,NR,Indoor
16.17,THA,Tianjin,CHN,2005-03-01,Jutaporn Krasaeyan,1972,Female,SP,NR,Indoor
12.09,TKM,Ashgabat,TKM,2020-01-30,Irina Velihanova,1996,Female,SP,NR,Indoor
16.52,TPE,Hangzhou,CHN,2014-02-15,Lin Chia-Ying,1982,Female,SP,NR,Indoor
19.48,TTO,Blacksburg,USA,2004-02-14,Cleopatra Borel,1979,Female,SP,NR,Indoor
18.36,TUR,Istanbul,TUR,2016-02-25,Emel Dereli,1996,Female,SP,NR,Indoor
21.06,UKR,Budapest,HUN,1984-02-08,Nunu Abashidze,1955,Female,SP,NR,Indoor
20.21,USA,Portland,USA,2016-03-19,Michelle Carter,1985,Female,SP,NR,Indoor
20.21,USA,Beograd,SRB,2022-03-18,Chase Jackson,1994,Female,SP,NR,Indoor
10.78,VIE,Hanoi,VIE,2009-10-31,Nguyen Thi Thu Cuc,1981,Female,SP,NR,Indoor
