result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
3:01:08,GUY,Port of Spain,TTO,2000-01-30,Abidemi Charles,1980.0,Female,Mar,NR,Outdoor
3:10:51,HAI,Miami,USA,2014-02-02,Bertine Laine,,Female,Mar,NR,Outdoor
2:31:24,HKG,Milano,ITA,2021-05-16,Christy Yiu Kit Ching,1988.0,Female,Mar,NR,Outdoor
2:57:17,HON,Edmonton,CAN,2001-08-12,Magda Castillo,1978.0,Female,Mar,NR,Outdoor
2:28:25,HUN,Sevilla,ESP,2023-02-19,Nora Szabó,1988.0,Female,Mar,NR,Outdoor
2:31:49,INA,Guangzhou,CHN,2010-11-27,Triyaningsih,1987.0,Female,Mar,NR,Outdoor
2:34:43,IND,Beijing,CHN,2015-08-30,Orchatteri P. Jaisha,1983.0,Female,Mar,NR,Outdoor
2:45:23,IRI,Valencia,ESP,2021-12-05,Mandana Nouri,1983.0,Female,Mar,NR,Outdoor
2:22:23,IRL,Amsterdam,NED,1998-11-01,Catherina McKiernan,1969.0,Female,Mar,NR,Outdoor
3:22:23,IRQ,Dubai,UAE,2017-01-20,Yasmin Wadhai,1988.0,Female,Mar,NR,Outdoor
2:35:15,ISL,Berlin,GER,1999-09-26,Martha Ernstsdóttir,1964.0,Female,Mar,NR,Outdoor
2:17:45,ISR,Tokyo,JPN,2020-03-01,Lonah Chemtai Salpeter,1988.0,Female,Mar,NR,Outdoor
2:43:59,ISV,San Diego,USA,2004-06-06,Lisha Hamilton,1972.0,Female,Mar,NR,Outdoor
2:23:16,ITA,Valencia,ESP,2023-12-03,Sofiya Yaremchuk,1994.0,Female,Mar,NR,Outdoor
4:24:44,IVB,Orlando,USA,2016-01-10,Anna Kinkead,,Female,Mar,NR,Outdoor
3:08:47,JAM,San Diego,USA,2000-06-04,Jill Vincent,,Female,Mar,NR,Outdoor
2:56:39,JOR,London,GBR,2019-04-28,Tamara Armoush,1992.0,Female,Mar,NR,Outdoor
2:18:59,JPN,Osaka,JPN,2024-01-28,Honami Maeda,1996.0,Female,Mar,NR,Outdoor
2:26:54,KAZ,Rotterdam,NED,2022-04-10,Zhanna Mamazhanova,1994.0,Female,Mar,NR,Outdoor
2:14:04,KEN,Chicago,USA,2019-10-13,Brigid Kosgei,1994.0,Female,Mar,NR,Outdoor
2:26:27,KGZ,Boston,USA,2000-04-17,Irina Bogacheva,,Female,Mar,NR,Outdoor
2:25:41,KOR,Seoul,KOR,2018-03-18,Kim Do-Yeon,1993.0,Female,Mar,NR,Outdoor
3:02:15,KOS,Krems,AUT,2018-09-23,Diana Berisha-Klusóczki,,Female,Mar,NR,Outdoor
3:07:16,KSA,Chicago,USA,2018-10-07,Sarah Attar,1992.0,Female,Mar,NR,Outdoor
3:32:26,KUW,Al-Kuwait,KUW,2016-01-16,Taiba Al-Nouri,,Female,Mar,NR,Outdoor
3:21:22,LAO,Vientiane,LAO,2019-12-09,Souksavanh Malivanh,1991.0,Female,Mar,NR,Outdoor
2:22:56,LAT,Osaka,JPN,2005-01-30,Jeļena Prokopčuka,1976.0,Female,Mar,NR,Outdoor
3:34:11,LBA,Houston,USA,2019-01-20,Ilaaf Darrat,,Female,Mar,NR,Outdoor
2:36:40,LBN,Eugene,USA,2021-04-13,Chirine Njeim,1984.0,Female,Mar,NR,Outdoor
2:50:10,LBR,Boston,USA,2002-04-15,Monique Maddy,,Female,Mar,NR,Outdoor
4:25:39,LCA,Berlin,GER,2011-09-25,Lizette Ward,,Female,Mar,NR,Outdoor
2:28:06,LES,Cape Town,RSA,2021-05-30,Neheng Khatala,1992.0,Female,Mar,NR,Outdoor
2:51:20,LIE,Praha,CZE,2008-05-11,Nicole Klingler,1980.0,Female,Mar,NR,Outdoor
2:25:15,LTU,Tokyo,JPN,2005-11-20,Živilė Balčiūnaitė,1979.0,Female,Mar,NR,Outdoor
2:29:23,LUX,Seoul,KOR,1988-09-23,Danièle Kaber,1960.0,Female,Mar,NR,Outdoor
2:55:05,MAC,Macau,MAC,2019-12-01,Hoi Long,1984.0,Female,Mar,NR,Outdoor
2:38:21,MAD,Bambous,MRI,2003-09-06,Clarisse Rasoarizy,1971.0,Female,Mar,NR,Outdoor
2:21:01,MAR,Valencia,ESP,2022-12-04,Majida Maayouf,1989.0,Female,Mar,NR,Outdoor
2:49:28,MAS,Kuala Lumpur,MAS,2000-04-30,Yuan Yufang,1976.0,Female,Mar,NR,Outdoor
2:48:34,MAW,Río de Janeiro,BRA,2016-08-14,Tereza Master,1988.0,Female,Mar,NR,Outdoor
2:27:26,MDA,London,GBR,2019-04-28,Lilia Fisikovici,1989.0,Female,Mar,NR,Outdoor
3:02:41,MDV,Berlin,GER,2022-09-25,Shamila Abdul Majeed,1982.0,Female,Mar,NR,Outdoor
2:22:59,MEX,Chicago,USA,2006-10-22,Madaí Pérez,1980.0,Female,Mar,NR,Outdoor
2:26:32,MGL,Tokyo,JPN,2024-03-03,Khishigsaikhan Galdabrakh,1990.0,Female,Mar,NR,Outdoor
4:48:36,MHL,Honolulu,USA,2014-12-14,Mereille Bishop,,Female,Mar,NR,Outdoor
2:35:29,MKD,København,DEN,2022-05-15,Andrijana Pop Arsova,1990.0,Female,Mar,NR,Outdoor
5:04:08,MLI,Marrakech,MAR,2009-01-25,Yonica Begni,,Female,Mar,NR,Outdoor
2:36:53,MLT,Firenze,ITA,1996-12-01,Carol Walsh,1962.0,Female,Mar,NR,Outdoor
2:39:07,MNE,London,GBR,2012-08-05,Sladjana Perunović,1984.0,Female,Mar,NR,Outdoor
3:35:39,MON,Marrakech,MAR,1992-01-12,Adrienne Pastorelly,1961.0,Female,Mar,NR,Outdoor
4:26:37,MOZ,New York,USA,2019-11-03,Arminda Matsimbe,,Female,Mar,NR,Outdoor
2:26:19,MRI,Valencia,ESP,2023-12-03,Marie Perrier,1995.0,Female,Mar,NR,Outdoor
2:38:42,MYA,Yangon,MYA,2004-02-13,Pa Pa,1979.0,Female,Mar,NR,Outdoor
2:19:52,NAM,Valencia,ESP,2020-12-06,Helaria Johannes,1980.0,Female,Mar,NR,Outdoor
3:07:13,NCA,Managua,NCA,2017-12-17,Yelka Mairena,,Female,Mar,NR,Outdoor
2:13:44,NED,Chicago,USA,2023-10-08,Sifan Hassan,1993.0,Female,Mar,NR,Outdoor
2:46:26,NEP,Dhaka,BAN,2024-01-26,Shantoshi Shrestha,1993.0,Female,Mar,NR,Outdoor
2:40:37,NGR,St. Louis,USA,2004-04-03,Mary Akor,1976.0,Female,Mar,NR,Outdoor
3:09:49,NMI,Saipan,FRA,2012-03-03,Mamiko Oshima-Berger,,Female,Mar,NR,Outdoor
2:21:06,NOR,London,GBR,1985-04-21,Ingrid Kristiansen,1956.0,Female,Mar,NR,Outdoor
2:25:21,NZL,London,GBR,2010-04-25,Kim Smith,1981.0,Female,Mar,NR,Outdoor
3:57:33,OMA,Muscat,OMA,2017-01-27,Zuwena Al-Rawahi,,Female,Mar,NR,Outdoor
3:39:56,PAK,New York,USA,2019-11-03,Zeenat Mansoor,,Female,Mar,NR,Outdoor
2:49:29,PAN,Ottawa,CAN,2016-05-29,Danielle Wagner,1991.0,Female,Mar,NR,Outdoor
2:35:17,PAR,Düsseldorf,GER,2017-04-30,Carmen Patricia Martínez,1982.0,Female,Mar,NR,Outdoor
2:25:57,PER,Sevilla,ESP,2022-02-20,Gladys Tejeda,1985.0,Female,Mar,NR,Outdoor
2:43:31,PHI,Ottawa,CAN,2016-05-29,Mary Joy Tabal,1989.0,Female,Mar,NR,Outdoor
2:39:28,PLE,Hannover,GER,2019-04-07,Mayada Al-Sayad,1992.0,Female,Mar,NR,Outdoor
3:43:31,PLW,St. Joseph,USA,2015-09-05,Jacqueline Keri Telli,,Female,Mar,NR,Outdoor
3:41:14,PNG,Goroka,PNG,1994-11-13,Rosemary Turare,1964.0,Female,Mar,NR,Outdoor
2:24:18,POL,Boston,USA,1991-04-15,Wanda Panfil,1959.0,Female,Mar,NR,Outdoor
2:23:29,POR,Chicago,USA,1985-10-20,Rosa Mota,1958.0,Female,Mar,NR,Outdoor
2:25:31,PRK,Saint-Denis,FRA,2003-08-31,Ham Bong Sil,1974.0,Female,Mar,NR,Outdoor
2:31:10,PUR,Eugene,USA,2022-07-18,Beverly Ramos,1987.0,Female,Mar,NR,Outdoor
2:51:38,PYF,New York,USA,2005-11-06,Sophie Gardon,1980.0,Female,Mar,NR,Outdoor
3:50:55,QAT,Dubai,UAE,2023-01-20,Rabaah Al-Musleh,,Female,Mar,NR,Outdoor
2:18:04,ROU,Seoul,KOR,2022-04-17,Joan Chelimo,1990.0,Female,Mar,NR,Outdoor
2:24:03,RSA,Valencia,ESP,2023-12-03,Gerda Steyn,1990.0,Female,Mar,NR,Outdoor
2:20:47,RUS,Chicago,USA,2006-10-22,Galina Bogomolova,1977.0,Female,Mar,NR,Outdoor
2:25:53,RWA,Firenze,ITA,2023-11-26,Clementine Mukandanga,1985.0,Female,Mar,NR,Outdoor
3:11:58,SAM,Auckland,NZL,1981-11-22,Mele Steiner,,Female,Mar,NR,Outdoor
3:39:17,SEN,Dakar,SEN,2021-11-21,Madjiguene Mbaye,1995.0,Female,Mar,NR,Outdoor
3:30:53,SEY,Le Tampon,FRA,2010-06-06,Simone Jaffa,,Female,Mar,NR,Outdoor
2:34:41,SGP,Chiangmai,THA,1995-12-13,Yvonne Danson Tan,,Female,Mar,NR,Outdoor
3:55:39,SKN,Charlestown,SKN,2014-09-20,Vanessa Williams,,Female,Mar,NR,Outdoor
2:47:09,SLE,London,GBR,2014-04-13,Mammie Konnen-Lahun,1989.0,Female,Mar,NR,Outdoor
2:27:33,SLO,Amsterdam,NED,2004-10-17,Helena Javornik,1966.0,Female,Mar,NR,Outdoor
3:10:00,SMR,Ravenna,ITA,1983-05-01,Amy-Gail Cesaretti,1959.0,Female,Mar,NR,Outdoor
3:02:07,SOL,Birmingham,GBR,2022-07-30,Sharon Firisua,1993.0,Female,Mar,NR,Outdoor
4:13:15,SOM,Frankfurt-am-Main,GER,2016-10-30,Aisha Musa,,Female,Mar,NR,Outdoor
2:25:23,SRB,Rotterdam,NED,2003-04-13,Olivera Jevtić,1977.0,Female,Mar,NR,Outdoor
2:34:10,SRI,Düsseldorf,GER,2019-04-28,Hiruni Wijayaratne,1990.0,Female,Mar,NR,Outdoor
2:49:52,SUD,Dubai,UAE,2016-01-22,Chaltu Niguse,,Female,Mar,NR,Outdoor
2:24:30,SUI,Valencia,ESP,2023-12-03,Fabienne Schlumpf,1990.0,Female,Mar,NR,Outdoor
3:40:32,SUR,Eindhoven,NED,2014-10-12,Ilsida Toemere,1991.0,Female,Mar,NR,Outdoor
2:33:19,SVK,Wien,AUT,1990-04-22,Ludmila Melicherová,1964.0,Female,Mar,NR,Outdoor
2:23:41,SWE,Dubai,UAE,2011-01-21,Isabellah Andersson,1980.0,Female,Mar,NR,Outdoor
2:56:24,SWZ,Ngodwana,RSA,2005-03-19,Priscilla Mamba,1972.0,Female,Mar,NR,Outdoor
3:25:28,SYR,North Bend,USA,2018-06-10,Amal Katrib,,Female,Mar,NR,Outdoor
2:18:41,TAN,Berlin,GER,2023-09-24,Magdalena Shauri,1996.0,Female,Mar,NR,Outdoor
5:09:41,TGA,Berlin,GER,2011-09-25,Falamoe Weber,,Female,Mar,NR,Outdoor
2:40:40,THA,Chicago,USA,2014-10-12,Jane Vongvorachoti,1984.0,Female,Mar,NR,Outdoor
2:39:01,TJK,Ljubljana,SLO,2003-10-26,Gulsara Dadabayeva,1976.0,Female,Mar,NR,Outdoor
2:57:36,TKM,Ashgabat,TKM,1985-12-05,Tamara Tongush,,Female,Mar,NR,Outdoor
3:45:48,TKS,New York,USA,2011-11-06,Lynn Robinson,,Female,Mar,NR,Outdoor
3:03:53,TLS,Hanoi,VIE,2003-12-12,Agueda Fatima Amaral,1972.0,Female,Mar,NR,Outdoor
3:02:52,TOG,Parakou,BDI,2018-02-10,Kpéta Tchatom,,Female,Mar,NR,Outdoor
2:32:41,TPE,Taipei,TPE,2020-12-20,Tsao Chun-Yu,1991.0,Female,Mar,NR,Outdoor
2:42:58,TTO,Sacramento,USA,2019-12-05,Tonya Nero,1988.0,Female,Mar,NR,Outdoor
2:40:13,TUN,London,GBR,2012-08-05,Amine Ben Amor,1985.0,Female,Mar,NR,Outdoor
2:21:27,TUR,Valencia,ESP,2023-12-03,Sultan Haydar,1987.0,Female,Mar,NR,Outdoor
2:27:08,UAE,Sevilla,ESP,2023-02-19,Alia Mohamed Saeed,1991.0,Female,Mar,NR,Outdoor
2:20:23,UGA,Hamburg,GER,2023-04-23,Stella Chesang,1996.0,Female,Mar,NR,Outdoor
2:23:32,UKR,Berlin,GER,2012-09-30,Olena Shurhno,1978.0,Female,Mar,NR,Outdoor
2:48:58,URU,Buenos Aires,ARG,2013-10-13,María Laura Bazallo,1983.0,Female,Mar,NR,Outdoor
2:18:29,USA,Chicago,USA,2022-10-09,Emily Sisson,1991.0,Female,Mar,NR,Outdoor
2:29:28,UZB,Berlin,GER,2023-09-24,Marina Khmelevskaya,1990.0,Female,Mar,NR,Outdoor
2:31:45,VEN,Valencia,ESP,2023-12-03,Magaly Garcia,1969.0,Female,Mar,NR,Outdoor
2:44:51,VIE,Hongkong,HKG,2024-01-21,Thi Ngoc Hoa Hoang,2000.0,Female,Mar,NR,Outdoor
3:18:44,VIN,Port of Spain,TTO,2003-01-26,Adelaide Carrington,,Female,Mar,NR,Outdoor
4:51:53,YEM,Berlin,GER,2019-09-29,Buthainah Al-Baity,,Female,Mar,NR,Outdoor
2:50:56,ZAM,Cape Town,RSA,2023-10-15,Elizabeth Mukoloma,1997.0,Female,Mar,NR,Outdoor
2:29:20,ZIM,Seoul,KOR,2008-03-16,Thabita Tsatsa,1972.0,Female,Mar,NR,Outdoor
