code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
AL;3;2KH;M;5:47.06;;Estadio Brigido Iriarte;VEN;Outdoor;2024-01-12;;Jose;Gonzalez;VEN;1994;Male
AL;3;10K;W;31:33.07;;JSerra Catholic HS;USA;Outdoor;2024-03-16;;Florencia;Borelli;ARG;1992;Female
AL;3;400;M;44.52;;COTP Stadium;BRA;Outdoor;2024-03-02;;Matheus;Lima;BRA;2003;Male
AL;3;SPE;M;80.02;;CNDA;BRA;Outdoor;2024-04-06;;Pedro;Henrique Rodrigues;BRA;1999;Male
AL;3;60M;M;6.58;;Gobierno Autónomo Municipal de Cochabamba;BOL;Indoor;2024-01-27;;Felipe;Bardi;BRA;1998;Male
AL;3;STA;M;5.45;;GVSU Kelly Family Sports Cente;USA;Indoor;2024-02-10;;José;Tomas Nieto;COL;2001;Male
AL;3;STA;M;5.45;;Club Atlético Manquehue;CHI;Outdoor;2024-04-13;;Guillermo;Correa;CHI;2001;Male
AL;3;10G;M;43:55.0h;;Pista de Atletismo do CIEF;BRA;Outdoor;2024-04-14;;Klaubert;Emanoel Ferreira;BRA;2005;Male
AL;3;WEI;W;6.67;0.0;Pista de Atletismo da Universidade Federal do Mato Grosso;BRA;Outdoor;2024-03-16;;Lissandra;Maysa Campos;BRA;2002;Female
AL;3;200;W;22.9;1.2;La Vicentina;ECU;Outdoor;2024-04-07;;Nicole;Caicedo;ECU;2000;Female
AL;3;HAM;W;66.84;;Estadio Atlético de la VIDENA;PER;Outdoor;2024-03-23;;Ximena;Zorrilla;PER;2000;Female
AL;3;600;W;1:32.84;;Gladstein Fieldhouse Indiana Un.;USA;Indoor;2024-01-19;;Kenisha;Phillips;GUY;2001;Female
AL;3;5G;W;23:56.70;;Estadio Municipal de Coronel;CHI;Outdoor;2024-03-02;;Anastasia;Sanzana;CHI;1998;Female
AL;3;4×4;X;3:14.48;;Centro Deportivo Olímpico Mexicano;MEX;Outdoor;2024-04-07;;;;COL;;Mixed
AL;3;5K0;M;13:53.03;;Cougar Athletic Stadium;USA;Outdoor;2024-04-12;;Dylan;Van Der Hock;ARG;2002;Male
AL;3;4×4;M;3:10.30;;CNDA;BRA;Outdoor;2024-04-07;;;;BRA;;Male
AL;3;3KH;W;9:31.59;;Cougar Athletic Stadium;USA;Outdoor;2024-04-11;;Simone;Ferraz;BRA;1990;Female
AL;3;HOC;W;1.87;;Centro de Atletismo Professor Oswaldo Terra;BRA;Outdoor;2024-03-09;;Valdileia;Martins;BRA;1989;Female
AL;3;DRE;M;16.63;;Glasgow Arena;GBR;Indoor;2024-03-02;;Almir;Dos Santos;BRA;1993;Male
AL;3;3G;M;13:05.93;;Pista Atlética Lázaro Escobar;CHI;Outdoor;2024-03-02;;Luis;Navarrete Contreras;CHI;2003;Male
AL;3;STA;W;4.41;;Dvorane Gradski Vrt;CRO;Indoor;2024-02-20;;Juliana;De Menis Campos;BRA;1996;Female
AL;3;5K0;W;15:56.81;;Cougar Athletic Stadium;USA;Outdoor;2024-04-12;;Tatiane;Raquel Da Silva;BRA;1990;Female
AL;3;SPE;W;61.34;;Centro de Atletismo Professor Oswaldo Terra;BRA;Outdoor;2024-03-09;;Jucilene;Sales De Lima;BRA;1990;Female
AL;3;4×1;W;44.07;;E.Nacional;CHI;Outdoor;2024-03-28;;;;ECU;;Female
AL;3;HAM;M;76.85;;E.Nacional;CHI;Outdoor;2024-03-31;;Gabriel;Kehr;CHI;1996;Male
AL;3;40H;M;48.55;;CNDA;BRA;Outdoor;2024-04-06;;Matheus;Lima;BRA;2003;Male
