result,wind,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
19.97,-0.8,BAR,Yokohama,JPN,2000-09-09,Obadele Thompson,1976.0,Male,200,NR,Outdoor
21.88,,BDI,Casablanca,MAR,1989-07-16,Kassiem Ntahimpera,,Male,200,NR,Outdoor
20.19,0.7,BEL,Roma,ITA,1996-06-05,Patrick Stevens,1968.0,Male,200,NR,Outdoor
20.95,,BEN,Cotonou,BEN,2004-05-16,Souhalia Alamou,1979.0,Male,200,NR,Outdoor
20.30,1.2,BER,Bruxelles,BEL,1997-08-22,Troy Douglas,1962.0,Male,200,NR,Outdoor
22.83,0.5,BHU,Bangkok,THA,2023-07-15,Penjor Tshering,1999.0,Male,200,NR,Outdoor
21.05,0.9,BIH,Sarajevo,BIH,2010-06-06,Nedim Čović,1988.0,Male,200,NR,Outdoor
21.14,1.6,BIZ,Clermont,FRA,2008-05-24,Jayson Jones,1977.0,Male,200,NR,Outdoor
20.63,1.7,BLR,Leningrad,URS,1988-06-17,Aleksandr Starovoitov,1963.0,Male,200,NR,Outdoor
20.63,1.7,BOL,Tarija,BOL,2016-04-24,Bruno Artur Rojas,1993.0,Male,200,NR,Outdoor
19.50,1.6,BOT,London,GBR,2023-07-23,Letsile Tebogo,2003.0,Male,200,NR,Outdoor
19.89,-0.8,BRA,München,GER,1999-09-11,Claudinei Quirino da Silva,1970.0,Male,200,NR,Outdoor
20.19,0.3,BRN,Río de Janeiro,BRA,2016-08-16,Mohamed Yacoub Salem,1996.0,Male,200,NR,Outdoor
21.39,-0.6,BRU,Kuala Lumpur,MAS,2017-08-23,Mohd Noor Firdaus Idris,1996.0,Male,200,NR,Outdoor
20.20,0.8,BUL,Tokyo,JPN,1991-08-26,Nikolay Antonov,1968.0,Male,200,NR,Outdoor
20.69,1.5,BUR,Dakar,SEN,2013-05-25,Innocent Bologo,1989.0,Male,200,NR,Outdoor
21.01,0.4,CAF,Amiens,FRA,2014-06-21,Béranger Bossé,1985.0,Male,200,NR,Outdoor
21.85,0.1,CAM,Nottwil,SUI,2012-06-30,Pin Wanheab,1985.0,Male,200,NR,Outdoor
19.62,-0.5,CAN,Tokyo,JPN,2021-08-04,Andre De Grasse,1994.0,Male,200,NR,Outdoor
20.57,2.0,CAY,Miramar FL,USA,2017-04-27,Jamal Walton,1998.0,Male,200,NR,Outdoor
20.74,1.0,CGO,Sint-Niklaas,BEL,2003-05-29,Roger Anguono-Moke,1981.0,Male,200,NR,Outdoor
20.55,,CHA,Doha,QAT,2019-04-09,Mahamat Goubaye Youssouf,1998.0,Male,200,NR,Outdoor
20.15,0.4,CHI,Santiago de Chile,CHI,1998-05-17,Sebastián Keitel,1973.0,Male,200,NR,Outdoor
19.88,0.9,CHN,London,GBR,2019-07-21,Xie Zhenye,1993.0,Male,200,NR,Outdoor
20.23,0.9,CIV,Doha,QAT,2020-09-25,Arthur Gue Cissé,1996.0,Male,200,NR,Outdoor
20.31,0.8,CMR,Johannesburg,RSA,1999-09-17,Joseph Batangdon,1978.0,Male,200,NR,Outdoor
20.31,0.2,CMR,Alger,ALG,2000-07-14,Joseph Batangdon,1978.0,Male,200,NR,Outdoor
20.31,0.2,CMR,Yaoundé,CMR,2019-08-10,Emmanuel Eseme,1993.0,Male,200,NR,Outdoor
20.40,0.2,COD,Karlskrona,SWE,2006-06-12,Gary Kikaya,1980.0,Male,200,NR,Outdoor
22.46,,COK,Adelaide,AUS,2000-08-25,Teina Teiti,1983.0,Male,200,NR,Outdoor
20.00,0.3,COL,Barranquilla,COL,2018-07-31,Bernardo Baloyes,1994.0,Male,200,NR,Outdoor
20.52,0.8,COM,Aubagne,FRA,2022-05-26,Hachim Maaroufou,1997.0,Male,200,NR,Outdoor
21.65,-2.2,CPV,Abidjan,CIV,2017-07-26,Eskilson Nascimento,,Male,200,NR,Outdoor
20.20,0.2,CRC,Río de Janeiro,BRA,2016-08-16,Nery Brenes,1985.0,Male,200,NR,Outdoor
20.76,0.0,CRO,Sarajevo,YUG,1981-09-20,Zeljko Knapic,1957.0,Male,200,NR,Outdoor
19.63,1.2,CUB,La Chaux-de-Fonds,SUI,2022-07-03,Reynier Mena,1996.0,Male,200,NR,Outdoor
20.37,1.9,CYP,Athína,GRE,1998-07-19,Prodromos Katsantonis,1975.0,Male,200,NR,Outdoor
20.39,0.2,CZE,Tábor,CZE,2023-07-30,Ondřej Macík,2001.0,Male,200,NR,Outdoor
20.49,-0.2,DEN,Aarhus,DEN,2021-09-05,Simon Hansen,1998.0,Male,200,NR,Outdoor
22.53,,DJI,Djibouti,DJI,2016-05-19,Farhan Arrey,,Male,200,NR,Outdoor
20.31,1.6,DMA,Houston TX,USA,2008-05-03,Chris Lloyd,1980.0,Male,200,NR,Outdoor
19.91,-0.1,DOM,Eugene OR,USA,2022-07-19,Alexander Ogando,2000.0,Male,200,NR,Outdoor
19.87,-0.1,ECU,Lausanne,SUI,2019-07-05,Alex Quiñónez,1989.0,Male,200,NR,Outdoor
20.36,1.3,EGY,Nairobi,KEN,2010-08-01,Amr Ibrahim Mostafa Seoud,1986.0,Male,200,NR,Outdoor
21.34,0.3,ERI,Génève,SUI,2006-09-16,Aron Beyene,1985.0,Male,200,NR,Outdoor
21.05,0.0,ESA,Los Angeles CA,USA,1998-05-16,Ruben Benitez,1972.0,Male,200,NR,Outdoor
20.04,0.8,ESP,Getafe,ESP,2018-07-22,Bruno Hortelano,1991.0,Male,200,NR,Outdoor
20.43,1.1,EST,Des Moines IA,USA,2011-06-09,Marek Niit,1987.0,Male,200,NR,Outdoor
21.30,-1.7,ETH,Kampala,UGA,2007-05-31,Wetere Gelelcha,1988.0,Male,200,NR,Outdoor
20.53,-1.5,FIJ,Port Moresby,PNG,2015-07-17,Ratu Banuve Tabakaucoro,1992.0,Male,200,NR,Outdoor
20.45,1.7,FIN,Malmö/S,SWE,2022-07-17,Samuel Purola,2000.0,Male,200,NR,Outdoor
19.80,0.8,FRA,Daegu,KOR,2011-09-03,Christophe Lemaitre,1990.0,Male,200,NR,Outdoor
21.65,1.4,FSM,Apia,SAM,2003-06-27,John Howard,1981.0,Male,200,NR,Outdoor
20.44,1.0,GAB,Eugene OR,USA,2022-07-18,Guy Maganga Gorra,1993.0,Male,200,NR,Outdoor
20.45,1.8,GAM,Durban,RSA,2016-06-26,Adama Jammeh,1993.0,Male,200,NR,Outdoor
19.73,1.6,GBR,London,GBR,2023-07-23,Zharnel Hughes,1995.0,Male,200,NR,Outdoor
21.01,1.4,GBS,Salamanca,ESP,2009-07-08,Holder da Silva,1988.0,Male,200,NR,Outdoor
20.59,1.1,GEO,Moskva,URS,1987-08-16,Besik Gotsridze,1961.0,Male,200,NR,Outdoor
21.33,,GEQ,Eugene OR,USA,1985-05-18,Gustavo Envela,1968.0,Male,200,NR,Outdoor
20.02,0.6,GER,Kassel,GER,2023-07-09,Joshua Hartmann,1999.0,Male,200,NR,Outdoor
19.79,1.3,GHA,Lubbock TX,USA,2023-04-29,James Dadzie,2001.0,Male,200,NR,Outdoor
21.31,0.9,GIB,Gibraltar,GIB,2019-06-24,Jessy Franco,1998.0,Male,200,NR,Outdoor
19.85,-0.5,GRE,München,GER,2002-08-09,Konstadínos Kedéris,1973.0,Male,200,NR,Outdoor
20.35,1.5,GRN,Hobbs NM,USA,2023-05-20,Nazzio John,2003.0,Male,200,NR,Outdoor
21.09,-1.5,GUA,Edwardsville IL,USA,1998-05-23,Oscar Meneses,1977.0,Male,200,NR,Outdoor
20.54,-2.2,GUI,Antananarivo,MAD,1997-09-05,Joseph Loua,1976.0,Male,200,NR,Outdoor
21.75,0.7,GUM,Canberra,AUS,1996-03-03,David Wilson,1977.0,Male,200,NR,Outdoor
20.14,1.8,GUY,Ingelheim,GER,1978-09-12,James Gilkes,1952.0,Male,200,NR,Outdoor
20.69,-0.9,HAI,Uniondale NY,USA,2011-08-06,Roudy Monrose,1978.0,Male,200,NR,Outdoor
20.94,0.6,HKG,Hongkong,HKG,2005-04-16,Tang Yik Chun,1986.0,Male,200,NR,Outdoor
20.40,-0.9,HON,Toluca,MEX,2008-07-22,Rolando Palacios,1987.0,Male,200,NR,Outdoor
20.11,0.7,HUN,Miskolc,HUN,1987-08-21,Attila Kovács,1960.0,Male,200,NR,Outdoor
20.76,0.8,INA,Nakhon Ratchasima,THA,2007-12-11,Suryo Agung Wibowo,1983.0,Male,200,NR,Outdoor
20.52,1.0,IND,Thenhipalam,IND,2022-04-06,Amlan Borgohain,1998.0,Male,200,NR,Outdoor
20.63,1.0,IRI,Taipei,TPE,2014-06-14,Mohamed Hussein Abaraghi,1995.0,Male,200,NR,Outdoor
20.30,0.1,IRL,Dublin,IRL,2007-07-21,Paul Hession,1983.0,Male,200,NR,Outdoor
20.81,,IRQ,Baghdad,IRQ,2020-11-06,Taha Hussein Yaseen,1998.0,Male,200,NR,Outdoor
20.91,0.8,ISL,København,DEN,2023-05-28,Kolbeinn Hödur Gunnarsson,1995.0,Male,200,NR,Outdoor
19.96,-1.0,ISR,Cali,COL,2022-08-04,Blessing Afrifa,2003.0,Male,200,NR,Outdoor
20.66,0.6,ISV,Greensboro NC,USA,2011-05-07,Calvin Dascent,1989.0,Male,200,NR,Outdoor
19.72,1.8,ITA,Ciudad de México,MEX,1979-09-12,Pietro Mennea,1952.0,Male,200,NR,Outdoor
20.30,1.5,IVB,Starkville MS,USA,2002-05-12,Dion Crabbe,1977.0,Male,200,NR,Outdoor
19.19,-0.3,JAM,Berlin,GER,2009-08-20,Usain Bolt,1986.0,Male,200,NR,Outdoor
20.81,2.0,JOR,Cairo,EGY,2007-11-24,Khalil Al-Hanahneh,1980.0,Male,200,NR,Outdoor
20.03,0.6,JPN,Yokohama,JPN,2003-06-07,Shingo Suetsugu,1980.0,Male,200,NR,Outdoor
20.34,-1.2,KAZ,Moskva,URS,1984-08-18,Vladimir Muravyov,1959.0,Male,200,NR,Outdoor
20.14,1.9,KEN,Clermont FL,USA,2015-04-18,Carvin Nkanata,1991.0,Male,200,NR,Outdoor
21.25,,KGZ,Alma-Ata,URS,1991-05-26,Valeri Shchekotov,,Male,200,NR,Outdoor
22.54,1.1,KIR,Brisbane,AUS,2021-02-20,Lataisi Mwea,2000.0,Male,200,NR,Outdoor
20.40,0.3,KOR,Jeongseon,KOR,2018-06-28,Park Tae-Kyong,1991.0,Male,200,NR,Outdoor
21.60,1.2,KOS,Murfreesboro TN,USA,2021-05-16,Lirim Emerllahu,1998.0,Male,200,NR,Outdoor
20.39,1.4,KSA,Tashkent,UZB,2019-08-25,Fahad Mohamed Al-Subaie,1994.0,Male,200,NR,Outdoor
20.41,0.2,KUW,Amman,JOR,2003-09-09,Fawzi Dahash Al-Shammari,1979.0,Male,200,NR,Outdoor
21.90,0.2,LAO,Bangkok,THA,2023-07-15,Sorsy Phompakdy,2001.0,Male,200,NR,Outdoor
20.41,1.3,LAT,Atlanta GA,USA,1996-07-31,Sergejs Inšakovs,1971.0,Male,200,NR,Outdoor
20.91,0.6,LBA,Damascus,SYR,2009-10-09,Mohamed Ashour Khouaja,1987.0,Male,200,NR,Outdoor
20.78,0.2,LBN,Dubai,UAE,2023-05-12,Noureddine Hadid,1993.0,Male,200,NR,Outdoor
19.83,0.6,LBR,Eugene OR,USA,2022-06-10,Joe Fahnbulleh,2001.0,Male,200,NR,Outdoor
20.41,0.8,LCA,Norman OK,USA,2023-05-13,Michael Joseph,2002.0,Male,200,NR,Outdoor
20.36,0.5,LES,Glasgow,GBR,2014-07-31,Mosito Lehata,1989.0,Male,200,NR,Outdoor
21.14,1.7,LIE,Zofingen,SUI,1998-05-31,Martin Frick,1972.0,Male,200,NR,Outdoor
20.48,1.9,LTU,Eisenstadt,AUT,2021-06-09,Gediminas Truskauskas,1998.0,Male,200,NR,Outdoor
20.77,-0.5,LUX,Stuttgart,FRG,1978-08-22,Roland Bombardella,1957.0,Male,200,NR,Outdoor
21.54,-0.1,MAC,Hangzhou,CHN,2023-10-01,Chan Kin Wa,2002.0,Male,200,NR,Outdoor
20.85,-1.0,MAD,Antananarivo,MAD,1996-09-28,Hubert Rakotombélontsoa,1968.0,Male,200,NR,Outdoor
20.50,0.2,MAR,Brazzaville,CGO,2012-06-10,Aziz Ouhadi,1984.0,Male,200,NR,Outdoor
20.77,2.0,MAS,Brisbane,AUS,2019-03-23,Russel Alex Nasir Taib,1998.0,Male,200,NR,Outdoor
21.31,0.4,MAW,Rabat,MAR,2019-08-29,Stern Noel Liffa,2000.0,Male,200,NR,Outdoor
21.15,,MDA,Baku,URS,1984-09-16,Yuriy Yordanov,1958.0,Male,200,NR,Outdoor
20.75,1.0,MDV,Bengaluru,IND,2016-07-11,Hassan Saaid,1992.0,Male,200,NR,Outdoor
20.17,0.9,MEX,Norwalk CA,USA,2016-04-16,José Carlos Herrera,1986.0,Male,200,NR,Outdoor
21.53,0.8,MGL,Incheon,KOR,2014-09-30,Achitbileg Battulga,1986.0,Male,200,NR,Outdoor
21.47,,MHL,St. Paul MN,USA,2000-05-13,Roman Cress,1977.0,Male,200,NR,Outdoor
21.32,0.1,MKD,Sarajevo,BIH,2019-06-30,Jovan Stojoski,1997.0,Male,200,NR,Outdoor
20.52,1.8,MLI,Kortrijk,BEL,2018-07-14,Fode Sissoko,1996.0,Male,200,NR,Outdoor
21.03,-0.4,MLT,Zürich,SUI,2014-08-14,Kevin Moore,1990.0,Male,200,NR,Outdoor
21.44,-0.5,MNE,Baku,AZE,2015-06-22,Luka Rakic,1991.0,Male,200,NR,Outdoor
20.28,0.7,MNT,El Paso TX,USA,2017-05-14,Julius Morris,1994.0,Male,200,NR,Outdoor
21.89,-0.1,MON,Marsa,MLT,2003-06-05,Sébastien Gattuso,1971.0,Male,200,NR,Outdoor
21.66,,MOZ,Gaborone,BOT,2009-05-30,Xato Jose Muinde,,Male,200,NR,Outdoor
19.89,1.3,MRI,Albi,FRA,2022-07-10,Noah Bibi,2000.0,Male,200,NR,Outdoor
21.40,1.6,MTN,Hérouville,FRA,2006-06-24,Cheikh Diagana,1976.0,Male,200,NR,Outdoor
21.52,,MYA,Yangon,MYA,1969-12-08,Soe Win,,Male,200,NR,Outdoor
19.68,0.4,NAM,Atlanta GA,USA,1996-08-01,Frank Fredericks,1967.0,Male,200,NR,Outdoor
21.18,1.4,NCA,Managua,NCA,2022-07-03,Yeykell Romero,2002.0,Male,200,NR,Outdoor
19.81,0.4,NED,Lausanne,SUI,2016-08-25,Churandy Martina,1984.0,Male,200,NR,Outdoor
21.92,,NEP,Madras,IND,1995-12-23,Ram Krishna Chaudhari,,Male,200,NR,Outdoor
22.34,1.3,NFI,Halmstad,SWE,1986-07-19,Jonathan McKee,1968.0,Male,200,NR,Outdoor
19.73,0.8,NGR,Austin TX,USA,2019-06-07,Divine Oduduru,1996.0,Male,200,NR,Outdoor
21.24,,NIG,Niamey,NIG,2005-05-29,Yacouba Bello,,Male,200,NR,Outdoor
22.00,1.0,NIU,Auckland,NZL,2011-03-22,Lagaua Isaac Patuavalu,1990.0,Male,200,NR,Outdoor
22.40,1.6,NMI,Apia,SAM,2007-06-09,Tyrone Omar,1987.0,Male,200,NR,Outdoor
19.89,1.3,NOR,Stuttgart,GER,2007-09-23,Jaysuma Saidy Ndure,1984.0,Male,200,NR,Outdoor
21.96,-0.4,NRU,Gold Coast,AUS,2018-04-10,Jonah Harris,1999.0,Male,200,NR,Outdoor
20.37,0.1,NZL,Hamilton2,NZL,2017-03-19,Joseph Millar,1992.0,Male,200,NR,Outdoor
20.62,-0.1,OMA,Marrakech,MAR,2023-06-24,Mohammed Obaid Al-Saadi,1994.0,Male,200,NR,Outdoor
20.87,1.7,PAK,Almaty,KAZ,2022-06-26,Shajar Abbas,2000.0,Male,200,NR,Outdoor
19.81,-0.3,PAN,Berlin,GER,2009-08-20,Alonso Edward,1989.0,Male,200,NR,Outdoor
20.44,-0.8,PAR,Asunción,PAR,2023-07-02,Cesar Almiron,2001.0,Male,200,NR,Outdoor
20.58,1.7,PER,Tarija,BOL,2016-04-24,Andy Martínez,1993.0,Male,200,NR,Outdoor
20.84,0.1,PHI,Kuala Lumpur,MAS,2017-08-23,Trenton Beram,1996.0,Male,200,NR,Outdoor
21.26,-0.3,PLE,Colmar,FRA,2014-06-13,Mohammed Abukhousa,1992.0,Male,200,NR,Outdoor
21.84,0.7,PLW,Brisbane,AUS,2015-03-08,Rodman Teltull,1994.0,Male,200,NR,Outdoor
20.97,1.9,PNG,Jacksonville FL,USA,2016-12-06,Theo Piniau,1993.0,Male,200,NR,Outdoor
19.98,1.7,POL,Sevilla,ESP,1999-08-25,Marcin Urbaś,1976.0,Male,200,NR,Outdoor
20.01,1.6,POR,Göteborg/U,SWE,2006-08-10,Francis Obikwelu,1978.0,Male,200,NR,Outdoor
21.23,,PRK,Pyongyang,PRK,1991-10-17,Yu Jong-Rim,,Male,200,NR,Outdoor
20.44,1.3,PUR,Corvallis OR,USA,1987-05-23,Luis Morales,1964.0,Male,200,NR,Outdoor
21.60,-1.7,PYF,Nuku'Alofa,TGA,1989-08-28,Robert Tupuhoe,1965.0,Male,200,NR,Outdoor
19.97,-0.4,QAT,Bruxelles,BEL,2015-09-11,Femi Ogunode,1991.0,Male,200,NR,Outdoor
20.70,1.0,ROU,Novi Sad,SRB,2005-07-24,Florin Suciu,1983.0,Male,200,NR,Outdoor
19.69,-0.5,RSA,Pretoria,RSA,2018-03-16,Clarence Munyai,1998.0,Male,200,NR,Outdoor
20.23,-0.4,RUS,Roma,ITA,1987-09-03,Vladimir Krylov,1964.0,Male,200,NR,Outdoor
22.17,2.2,RWA,Catania,ITA,1997-08-26,Emmanuel Rubayiza,1977.0,Male,200,NR,Outdoor
20.31,-0.4,SAM,Beijing,CHN,2015-08-25,Jeremy Dodson,1987.0,Male,200,NR,Outdoor
20.21,0.6,SEN,Ciudad de México,MEX,2000-07-01,Oumar Loum,1973.0,Male,200,NR,Outdoor
21.10,0.9,SEY,Gaborone,BOT,2013-06-02,Leeroy Henriette,1991.0,Male,200,NR,Outdoor
21.07,0.0,SGP,Hanoi,VIE,2022-05-14,Reuben Lee Siong En,2002.0,Male,200,NR,Outdoor
20.08,1.6,SKN,Basseterre,SKN,2014-06-22,Antoine Adams,1988.0,Male,200,NR,Outdoor
20.75,1.4,SLE,London,GBR,1997-08-16,Josephus Thomas,1971.0,Male,200,NR,Outdoor
20.47,0.5,SLO,Athína,GRE,2004-08-24,Matic Osovnikar,1980.0,Male,200,NR,Outdoor
21.02,-1.0,SMR,Athína,GRE,1991-07-10,Aldo Canti,1961.0,Male,200,NR,Outdoor
21.85,-0.7,SOL,Hamilton2,NZL,2005-12-14,Chris Meke Walasi,1980.0,Male,200,NR,Outdoor
21.88,,SOM,Riyadh,KSA,1983-12-21,Ali Abdi Mohamed,,Male,200,NR,Outdoor
20.70,0.7,SRB,Kruševac,SRB,2022-06-25,Boško Kijanović,2000.0,Male,200,NR,Outdoor
20.37,-0.3,SRI,Grosseto,ITA,2022-05-22,Yupun Abeykoon,1994.0,Male,200,NR,Outdoor
21.14,-1.7,SSD,Sydney,AUS,2016-04-03,Mangar Chuot,1989.0,Male,200,NR,Outdoor
21.42,,STP,Barcelona,ESP,1997-05-28,Odair Pericles,1978.0,Male,200,NR,Outdoor
20.16,2.0,SUD,Gainesville FL,USA,2016-04-01,Ahmed Ali,1993.0,Male,200,NR,Outdoor
19.98,1.5,SUI,La Chaux-de-Fonds,SUI,2019-06-30,Alex Wilson,1990.0,Male,200,NR,Outdoor
20.19,0.7,SUR,São Paulo,BRA,2023-07-30,Issam Asinga,2004.0,Male,200,NR,Outdoor
20.24,1.6,SVK,Trnava,SVK,2018-07-08,Ján Volko,1996.0,Male,200,NR,Outdoor
20.30,1.3,SWE,Stuttgart,GER,2007-09-23,Johan Wissman,1982.0,Male,200,NR,Outdoor
20.22,0.2,SWZ,Tokyo,JPN,2021-08-03,Sibusiso Matsenjwa,1988.0,Male,200,NR,Outdoor
21.45,,SYR,Baghdad,IRQ,1979-10-24,Nabil Nahri,1958.0,Male,200,NR,Outdoor
21.25,0.4,TAN,Rabat,MAR,2019-08-29,Ali Khamis Gulam,1997.0,Male,200,NR,Outdoor
21.54,1.7,TGA,Apia,SAM,2019-07-17,Ronald Fotofili,1998.0,Male,200,NR,Outdoor
20.19,1.7,THA,Almaty,KAZ,2022-06-26,Phooripol Bunson,2006.0,Male,200,NR,Outdoor
21.34,0.4,TJK,Almaty,KAZ,2015-07-26,Aleksandr Pronzhenko,1992.0,Male,200,NR,Outdoor
21.21,,TKM,Sofia,BUL,1978-06-04,Sergey Vladimirtsev,1953.0,Male,200,NR,Outdoor
20.27,0.9,TKS,Kingston,JAM,2013-03-16,Delano Williams,1993.0,Male,200,NR,Outdoor
23.89,,TLS,Jakarta,INA,1994-09-09,J. Mezias,,Male,200,NR,Outdoor
20.87,1.7,TOG,Evry-Bondoufle,FRA,1996-06-23,Kossi Akoto,1968.0,Male,200,NR,Outdoor
20.23,0.7,TPE,Jakarta,INA,2018-08-29,Yang Chun-Han,1997.0,Male,200,NR,Outdoor
19.77,0.7,TTO,Stuttgart,GER,1997-07-13,Ato Boldon,1973.0,Male,200,NR,Outdoor
21.14,1.6,TUN,Radès,TUN,2005-07-09,Ridha Ghali,1983.0,Male,200,NR,Outdoor
19.76,0.7,TUR,Berlin,GER,2018-08-09,Ramil Guliyev,1990.0,Male,200,NR,Outdoor
23.08,,TUV,Apia,SAM,2019-07-17,Kanaee Saloa Tauia,2001.0,Male,200,NR,Outdoor
20.63,1.0,UAE,Guangzhou,CHN,2010-11-24,Omar Juma Al-Salfa,1989.0,Male,200,NR,Outdoor
19.94,0.6,UGA,Austin TX,USA,2023-06-07,Tarsis Orogot,2002.0,Male,200,NR,Outdoor
20.00,0.0,UKR,München,FRG,1972-09-04,Valeriy Borzov,1949.0,Male,200,NR,Outdoor
20.46,1.2,URU,Ciudad de Guatemala,GUA,2002-05-12,Heber Viera,1979.0,Male,200,NR,Outdoor
19.31,0.4,USA,Eugene OR,USA,2022-07-21,Noah Lyles,1997.0,Male,200,NR,Outdoor
21.04,1.6,UZB,Tashkent,UZB,2007-05-25,Oleg Juravlyev,1982.0,Male,200,NR,Outdoor
21.57,-2.7,VAN,Cairns,AUS,2007-08-19,Moses Kamut,1982.0,Male,200,NR,Outdoor
20.58,1.9,VEN,Fayetteville AR,USA,2008-05-30,José Acevedo,1986.0,Male,200,NR,Outdoor
20.74,0.0,VIE,Hanoi,VIE,2022-05-14,Ngan Ngoc Nghia,1998.0,Male,200,NR,Outdoor
20.76,1.0,VIN,"Odessa,Tx.",USA,1995-05-19,Eswort Coombs,1972.0,Male,200,NR,Outdoor
22.27,0.5,YEM,Oran,ALG,2023-07-06,Ahmed Al-Yaari,2000.0,Male,200,NR,Outdoor
20.16,1.5,ZAM,La Chaux-de-Fonds,SUI,2019-06-30,Sydney Siame,1997.0,Male,200,NR,Outdoor
20.10,1.3,ZIM,Lubbock TX,USA,2023-04-29,Tapiwa Makarawu,2000.0,Male,200,NR,Outdoor
21.44,,AHO,Nampa ID,USA,2003-02-28,Jairo Duzant,1979.0,Male,200,NR,Indoor
21.44,,AIA,New York NY,USA,2018-02-25,Mauriel Carty,1997.0,Male,200,NR,Indoor
21.90,,ALB,Athína,GRE,1998-02-22,Luli Oltjon,1969.0,Male,200,NR,Indoor
21.24,,ALG,Maebashi,JPN,1999-03-07,Malik Louahla,1977.0,Male,200,NR,Indoor
22.52,,AND,Burdeos,AND,1999-03-13,Daniel Gómez,1979.0,Male,200,NR,Indoor
21.93,,ANG,Eaubonne,FRA,2009-01-22,Miguel Angel Makangu,1986.0,Male,200,NR,Indoor
20.34,,ANT,College Station TX,USA,2018-03-10,Rai Benjamin,1997.0,Male,200,NR,Indoor
21.08,,ARG,Maebashi,JPN,1999-03-05,Carlos Gats,1969.0,Male,200,NR,Indoor
22.57,,ARM,Tbilisi,GEO,2022-02-20,Razmik Mkrtchyan,1998.0,Male,200,NR,Indoor
20.71,,AUS,Toronto,CAN,1993-03-14,Damien Marsh,1971.0,Male,200,NR,Indoor
20.82,,AUT,Wien,AUT,1996-02-25,Christoph Pöstinger,1972.0,Male,200,NR,Indoor
21.35,,AZE,Baku,AZE,2007-03-03,Ramil Guliyev,1990.0,Male,200,NR,Indoor
20.21,,BAH,Lubbock TX,USA,2024-02-24,Terrence Jones Jr.,2002.0,Male,200,NR,Indoor
23.01,,BAN,Tehran,IRI,2004-02-07,Mohamed Masudul Karim,1977.0,Male,200,NR,Indoor
20.26,,BAR,Maebashi,JPN,1999-03-06,Obadele Thompson,1976.0,Male,200,NR,Indoor
20.66,,BEL,Liévin,FRA,1995-02-19,Patrick Stevens,1968.0,Male,200,NR,Indoor
20.66,,BEL,Gent,BEL,1997-02-12,Erik Wijmeersch,1970.0,Male,200,NR,Indoor
20.77,,BER,Paris,FRA,1997-03-07,Troy Douglas,1962.0,Male,200,NR,Indoor
22.99,,BIH,Wien,AUT,2016-01-30,Borislav Dragoljevic,1997.0,Male,200,NR,Indoor
21.14,,BLR,Fayetteville AR,USA,2012-02-11,Aliaksandr Linnik,1991.0,Male,200,NR,Indoor
21.36,,BOT,State College PA,USA,2009-03-01,Garologelwane Masheto,1984.0,Male,200,NR,Indoor
20.65,,BRA,Sindelfingen,FRG,1989-02-26,Robson Caetano da Silva,1964.0,Male,200,NR,Indoor
21.27,,BRN,Albuquerque NM,USA,2024-01-26,Rashid Abdulraouf,2001.0,Male,200,NR,Indoor
20.41,,BUL,Genova,ITA,1992-03-01,Nikolay Antonov,1968.0,Male,200,NR,Indoor
21.39,,BUR,Liévin,FRA,2020-03-01,Innocent Bologo,1989.0,Male,200,NR,Indoor
