result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
21.15,BRN,Radès,TUN,2021-06-16,Abdelrahman Mahmoud,2001.0,Male,SP,NR,Outdoor
15.43,BRU,Bandar Seri Begawan,BRU,1999-08-09,Lim Chee Wee,1972.0,Male,SP,NR,Outdoor
21.09,BUL,Ústí Nad Labem,CZE,2013-07-20,Georgi Ivanov,1985.0,Male,SP,NR,Outdoor
16.99,BUR,Bondoufle,FRA,2023-07-23,Thimotee Lingani,1993.0,Male,SP,NR,Outdoor
14.44,CAF,Clermont-Ferrand,FRA,1994-05-12,Mickaël Conjungo,1968.0,Male,SP,NR,Outdoor
14.07,CAM,Hanoi,VIE,2022-05-15,Sim Samedy,1997.0,Male,SP,NR,Outdoor
22.21,CAN,Calgary,CAN,2011-06-25,Dylan Armstrong,1981.0,Male,SP,NR,Outdoor
13.89,CAY,George Town,CAY,2016-06-25,Jonathan Frederick,,Male,SP,NR,Outdoor
21.20,CGO,Río de Janeiro,BRA,2016-08-18,Franck Elemba,1990.0,Male,SP,NR,Outdoor
14.75,CHA,N'Djamena,CHA,1970-01-12,Fabien Simkadi,,Male,SP,NR,Outdoor
21.14,CHI,Santiago de Chile,CHI,2004-07-29,Marco Verni,1976.0,Male,SP,NR,Outdoor
20.41,CHN,Hongkong,HKG,2009-12-11,Zhang Jun,1983.0,Male,SP,NR,Outdoor
17.89,CIV,Nairobi,KEN,1987-09-08,Martin Melagne,,Male,SP,NR,Outdoor
17.28,CMR,Douala,CMR,2021-05-22,Billy Takouaoum,,Male,SP,NR,Outdoor
17.28,CMR,Douala,CMR,2021-05-22,Jospen Takougoum Kut Billy,1997.0,Male,SP,NR,Outdoor
15.05,COD,Kisangani,COD,1976-06-05,Kaoto,,Male,SP,NR,Outdoor
13.85,COK,Nikao,COK,2009-09-25,Mau George,,Male,SP,NR,Outdoor
19.53,COL,Santander de Quilichao,COL,2012-11-17,Eder César Moreno,1989.0,Male,SP,NR,Outdoor
12.78,COM,Mutsamudu,COM,2014-06-15,Nourdine Mohamed,,Male,SP,NR,Outdoor
14.01,CPV,Guarda,POR,2019-05-07,Kevin Ferreira,,Male,SP,NR,Outdoor
17.22,CRC,Migne Auxances,FRA,2022-06-10,Pablo Abarca,1998.0,Male,SP,NR,Outdoor
21.94,CRO,Karlovac,CRO,2021-06-05,Filip Mihaljević,1994.0,Male,SP,NR,Outdoor
20.78,CUB,La Habana,CUB,2000-07-29,Alexis Paumier,1975.0,Male,SP,NR,Outdoor
19.84,CYP,Athína,GRE,1975-04-09,Loukas Louka,1945.0,Male,SP,NR,Outdoor
22.01,CZE,Schönebeck,GER,2017-06-02,Tomáš Staněk,1991.0,Male,SP,NR,Outdoor
21.61,DEN,København,DEN,2007-06-13,Joachim Olsen,1977.0,Male,SP,NR,Outdoor
12.00,DJI,Djibouti,DJI,1999-11-11,Assoweh Aboubaker,,Male,SP,NR,Outdoor
19.87,DMA,Charlottesville VA,USA,2015-04-18,Dillon Simon,1992.0,Male,SP,NR,Outdoor
16.86,DOM,San Germán,PUR,1986-04-10,Juan De La Cruz,,Male,SP,NR,Outdoor
17.76,ECU,Santiago de Chile,CHI,2016-04-08,Santiago Espin,1996.0,Male,SP,NR,Outdoor
21.65,EGY,Cairo,EGY,2023-03-16,Mostafa Amer Hassan,1995.0,Male,SP,NR,Outdoor
10.83,ERI,Asmara,ERI,2016-03-07,Tedros Tekie,,Male,SP,NR,Outdoor
18.93,ESA,Columbus OH,USA,2022-04-23,Carlos Aviles,2001.0,Male,SP,NR,Outdoor
21.47,ESP,Salamanca,ESP,2002-07-10,Manuel Martínez,1974.0,Male,SP,NR,Outdoor
20.76,EST,Pärnu,EST,2019-07-21,Kristo Galeta,1983.0,Male,SP,NR,Outdoor
16.14,ETH,Addis Ababa,ETH,2024-02-02,Nenewe Gindba,,Male,SP,NR,Outdoor
17.75,FIJ,Apia,SAM,2019-07-19,Mustafa Fall,1995.0,Male,SP,NR,Outdoor
21.69,FIN,Fresno CA,USA,1979-05-05,Reijo Ståhlberg,1952.0,Male,SP,NR,Outdoor
20.75,FRA,Angers,FRA,2021-06-26,Frederic Dagee,1992.0,Male,SP,NR,Outdoor
12.68,FSM,Abay,FSM,2001-07-26,Rams Ramgen,,Male,SP,NR,Outdoor
16.30,GAB,Saint-Etienne,FRA,2019-07-28,Mve Siegfried-Lucci,1988.0,Male,SP,NR,Outdoor
14.40,GAM,Banjul,GAM,2019-06-29,Momodou Cham,,Male,SP,NR,Outdoor
21.68,GBR,Cwmbrân,GBR,1980-05-18,Geoff Capes,1949.0,Male,SP,NR,Outdoor
17.29,GBS,Salamanca,ESP,2018-06-09,Otoniel Badjana,1998.0,Male,SP,NR,Outdoor
20.40,GEO,Sochi,URS,1989-05-27,Tariel Bitsadze,1966.0,Male,SP,NR,Outdoor
12.53,GEQ,Malabo,GEQ,1995-06-17,Benitu Alu,,Male,SP,NR,Outdoor
23.06,GER,Haniá,GRE,1988-05-22,Ulf Timmermann,1962.0,Male,SP,NR,Outdoor
17.97,GHA,Charlottesville VA,USA,2012-04-20,Kwabena Keene,1989.0,Male,SP,NR,Outdoor
12.30,GIB,Gibraltar,GIB,1986-06-21,Stanley Olivero,1945.0,Male,SP,NR,Outdoor
21.05,GRE,Scottsdale AZ,USA,2020-06-28,Nikólaos Skarvélis,1993.0,Male,SP,NR,Outdoor
18.70,GRN,Portales NM,USA,2019-05-04,Josh Boateng,1997.0,Male,SP,NR,Outdoor
16.61,GUA,La Jolla CA,USA,2004-05-01,Edson Monzon,1969.0,Male,SP,NR,Outdoor
12.68,GUI,Conakry,GUI,1988-05-27,Fode Sidibe,,Male,SP,NR,Outdoor
14.63,GUM,Santa Rita,GUM,1999-09-06,René Delamar,,Male,SP,NR,Outdoor
17.17,GUY,Tuscaloosa AL,USA,2001-03-25,Patrick Harding,1980.0,Male,SP,NR,Outdoor
18.84,HAI,Auburn AL,USA,2021-03-20,Rickssen Opont,1997.0,Male,SP,NR,Outdoor
15.70,HKG,Hongkong,HKG,2010-12-12,Chiu Lap San,,Male,SP,NR,Outdoor
19.80,HON,Eugene OR,USA,2022-03-12,Zack Short,1997.0,Male,SP,NR,Outdoor
20.56,HUN,Debrecen,HUN,2002-07-26,Szilard Kiss,1975.0,Male,SP,NR,Outdoor
16.87,INA,Jakarta,INA,1999-07-01,Sukraj Singh,1975.0,Male,SP,NR,Outdoor
21.77,IND,Bhubaneshwar,IND,2023-06-19,Tajinderpal Singh,1994.0,Male,SP,NR,Outdoor
20.66,IRI,Shahrekord,IRI,2021-06-28,Shahin Mehrdelan,1995.0,Male,SP,NR,Outdoor
20.66,IRL,Leiria,POR,2023-03-12,Eric Favors,1996.0,Male,SP,NR,Outdoor
18.30,IRQ,Baghdad,IRQ,1989-08-21,Khaled Mohamed Wajih,1963.0,Male,SP,NR,Outdoor
21.26,ISL,Mosfellsbaer,ISL,1990-11-10,Pétur Gudmundsson,1962.0,Male,SP,NR,Outdoor
19.09,ISR,Athína,GRE,1991-06-22,Igor Avrunin,1957.0,Male,SP,NR,Outdoor
12.49,ISV,Arkansas City KS,USA,2004-04-22,Darren Giddings,,Male,SP,NR,Outdoor
22.91,ITA,Viareggio,ITA,1987-08-12,Alessandro Andrei,1959.0,Male,SP,NR,Outdoor
21.47,IVB,Kingsville TX,USA,2019-05-25,Eldred Henry,1994.0,Male,SP,NR,Outdoor
22.22,JAM,Madrid,ESP,2023-07-22,Rajindra Campbell,1996.0,Male,SP,NR,Outdoor
18.33,JOR,Amman,JOR,2012-10-12,Musaeb Al-Momani,1986.0,Male,SP,NR,Outdoor
18.85,JPN,Osaka,JPN,2018-05-20,Daichi Nakamura,1993.0,Male,SP,NR,Outdoor
20.95,KAZ,Almaty,KAZ,2019-07-26,Ivan Ivanov,1992.0,Male,SP,NR,Outdoor
18.19,KEN,Nairobi,KEN,1989-06-10,Robert Welikhe,,Male,SP,NR,Outdoor
17.44,KGZ,Frunze,USA,1984-06-20,Konstantin Gavrilov,,Male,SP,NR,Outdoor
13.77,KIR,Nikao,COK,2009-09-25,Raobu Tarawa,1990.0,Male,SP,NR,Outdoor
19.49,KOR,Sapporo,JPN,2015-07-12,Jung Il-Woo,1986.0,Male,SP,NR,Outdoor
19.28,KOS,Leiria,POR,2023-03-12,Muhamet Ramadani,2002.0,Male,SP,NR,Outdoor
21.13,KSA,Doha,QAT,2009-05-08,Sultan Abdulmajeed Al-Hebshi,1983.0,Male,SP,NR,Outdoor
19.54,KUW,Kuala Lumpur,MAS,2016-09-30,Meshari Suroor Saad,1987.0,Male,SP,NR,Outdoor
13.30,LAO,Phonsavan,LAO,2022-06-12,Lilan Sirisak,,Male,SP,NR,Outdoor
21.74,LAT,Riga,URS,1984-07-14,Janis Bojars,1956.0,Male,SP,NR,Outdoor
17.18,LBA,Trípoli,GRE,1971-01-08,Omar Mousa Mejbari,,Male,SP,NR,Outdoor
18.00,LBN,Allendale MI,USA,2016-05-13,Chris Saikalis,,Male,SP,NR,Outdoor
16.86,LBR,Atlanta GA,USA,2008-03-29,Jangy Addy,1985.0,Male,SP,NR,Outdoor
14.57,LCA,Castries,LCA,2002-06-16,Akeem Herbert,,Male,SP,NR,Outdoor
11.82,LES,Teyateyaneng,LES,1987-11-05,Matete Matete,,Male,SP,NR,Outdoor
14.09,LIE,Gisingen,AUT,2001-04-29,Stefan Kaufmann,1979.0,Male,SP,NR,Outdoor
21.10,LTU,Kaunas,URS,1985-07-20,Donatas Stukonis,1957.0,Male,SP,NR,Outdoor
22.22,LUX,Luxembourg,LUX,2019-08-04,Bob Bertemes,1993.0,Male,SP,NR,Outdoor
14.70,MAC,Shanghai,CHN,2011-05-22,Hou Fei,1988.0,Male,SP,NR,Outdoor
14.20,MAD,Antananarivo,MAD,2007-06-22,Ignace Alssabano Djohnston,,Male,SP,NR,Outdoor
20.45,MAR,San José CA,USA,1972-05-06,Lachem Samsam Akka,1942.0,Male,SP,NR,Outdoor
17.67,MAS,Mokpo,KOR,2023-10-24,Jonah Chang Anak Rigan,2003.0,Male,SP,NR,Outdoor
14.90,MAW,Harare,ZIM,2001-01-07,Brian Ngoma,,Male,SP,NR,Outdoor
20.64,MDA,Chisinau,MDA,2011-05-29,Ivan Emilianov,1977.0,Male,SP,NR,Outdoor
11.02,MDV,Male,MDV,2015-10-01,Hassan Shamoon,,Male,SP,NR,Outdoor
21.88,MEX,Westwood CA,USA,2023-05-27,Uziel Muñoz,1995.0,Male,SP,NR,Outdoor
17.80,MGL,Irkutsk,RUS,1998-05-30,Dashdendev Makhashiri,1969.0,Male,SP,NR,Outdoor
12.70,MHL,Kolonia,FSM,2002-07-26,Rais Aho,,Male,SP,NR,Outdoor
16.01,MKD,Skopje,MKD,1998-06-28,Saso Ilov,,Male,SP,NR,Outdoor
18.04,MLI,Leuven,BEL,1971-08-24,Namakoro Niaré,1943.0,Male,SP,NR,Outdoor
15.32,MLT,Marsa,MLT,2017-05-14,Lawrence Ransley,1981.0,Male,SP,NR,Outdoor
20.60,MNE,Bar,MNE,2021-05-29,Tomaš Djurović,1994.0,Male,SP,NR,Outdoor
13.51,MNT,Basseterre,SKN,1974-06-02,Bruce Farara,,Male,SP,NR,Outdoor
17.06,MON,Oignies,FRA,2019-09-07,Boris Vain,1993.0,Male,SP,NR,Outdoor
14.24,MOZ,Maputo,MOZ,1983-06-26,Emilio Tembe,,Male,SP,NR,Outdoor
18.35,MRI,Tomblaine,FRA,2018-05-06,Bernard Baptiste,1989.0,Male,SP,NR,Outdoor
14.20,MTN,Nouakchott,MTN,2004-01-01,Abdoulaye Diagana,,Male,SP,NR,Outdoor
15.02,MYA,Nay Pyi Taw,MYA,2023-12-07,Htet Wai Yan,,Male,SP,NR,Outdoor
17.10,NAM,Bloemfontein,RSA,1969-04-19,Derreck Wiggill,,Male,SP,NR,Outdoor
17.10,NAM,Windhoek,NAM,2024-02-10,Coenraad Kuhn,,Male,SP,NR,Outdoor
15.20,NCA,Managua,NCA,1978-06-24,Ivan Turcios,,Male,SP,NR,Outdoor
21.62,NED,Leiden,NED,2006-06-10,Rutger Smith,1981.0,Male,SP,NR,Outdoor
13.92,NEP,Kathmandu,NEP,1999-09-26,Ujr Singh Bista,,Male,SP,NR,Outdoor
13.68,NFI,Middlegate,USA,1999-01-16,Brentt Jones,1969.0,Male,SP,NR,Outdoor
21.80,NGR,Schifflange,LUX,2019-08-18,Chukwuebuka Enekwechi,1993.0,Male,SP,NR,Outdoor
13.24,NIG,Bamako,MLI,1980-03-05,Lawali Gamji,,Male,SP,NR,Outdoor
12.13,NIU,Gold Coast,AUS,2018-08-04,Misinia Misikea,1993.0,Male,SP,NR,Outdoor
14.47,NMI,Townsville,AUS,1996-11-29,Faaea Talalemotu,1964.0,Male,SP,NR,Outdoor
21.22,NOR,Indianapolis IN,USA,1986-06-06,Lars Arvid Nilsen,1965.0,Male,SP,NR,Outdoor
16.07,NRU,Saipan,FRA,2023-06-23,Jonathan-Daiwea Detageouwa,1994.0,Male,SP,NR,Outdoor
22.90,NZL,Doha,QAT,2019-10-05,Tom Walsh,1992.0,Male,SP,NR,Outdoor
15.50,OMA,Doha,QAT,2013-04-08,Khamis Said Al-Qasmi,,Male,SP,NR,Outdoor
18.25,PAK,Karachi,PAK,2000-05-21,Ghufrain Hussain,1969.0,Male,SP,NR,Outdoor
15.81,PAN,Air Force Academy CO,USA,2002-05-18,Guillermo Morrison,1981.0,Male,SP,NR,Outdoor
20.02,PER,Miami FL,USA,2013-06-09,Michael Putman,1989.0,Male,SP,NR,Outdoor
20.40,PHI,Bloomington IN,USA,2019-06-22,Willie Morrison,1996.0,Male,SP,NR,Outdoor
14.93,PLE,Gaza,PLE,1999-10-28,Mo´een Al Shaer,,Male,SP,NR,Outdoor
14.30,PLW,Koror,PLW,2001-11-07,Jersey Iyar,,Male,SP,NR,Outdoor
15.64,PNG,Suva,FIJ,2017-06-30,Debono Paraka,1990.0,Male,SP,NR,Outdoor
22.32,POL,Warszawa,POL,2019-07-28,Michał Haratyk,1992.0,Male,SP,NR,Outdoor
21.56,POR,Vaasa,FIN,2017-06-24,Tsanko Arnaudov,1992.0,Male,SP,NR,Outdoor
15.79,PRK,Pyongyang,PRK,1992-04-24,Kim Hak Chol,,Male,SP,NR,Outdoor
20.22,PUR,Irvine CA,USA,2000-05-28,Chris Merced,1976.0,Male,SP,NR,Outdoor
20.54,QAT,Stayki,BLR,2005-06-25,Khalid Habash Al-Suwaidi,1984.0,Male,SP,NR,Outdoor
21.29,ROU,Brno,CZE,2021-06-13,Andrei Toader,1997.0,Male,SP,NR,Outdoor
21.97,RSA,Eugene OR,USA,2001-06-02,Janus Robberts,1979.0,Male,SP,NR,Outdoor
22.24,RUS,Tallinn,URS,1986-06-21,Sergey Smirnov,1960.0,Male,SP,NR,Outdoor
14.05,RWA,Valbonne,FRA,1981-07-29,François Rwema,,Male,SP,NR,Outdoor
19.46,SAM,Melbourne,AUS,2012-03-03,Emanuele Fuamatu,1989.0,Male,SP,NR,Outdoor
16.44,SEN,Cairo,EGY,1982-08-28,Lamine Badji,,Male,SP,NR,Outdoor
15.56,SEY,Victoria,CAN,2008-03-08,Selwyn Beauchamp,,Male,SP,NR,Outdoor
17.44,SGP,Manila,PHI,2003-09-23,Dong Enxin,1981.0,Male,SP,NR,Outdoor
15.21,SKN,Basseterre,SKN,2015-02-08,Dion Warde,,Male,SP,NR,Outdoor
16.01,SLE,Manchester,GBR,2002-07-30,Tony Soalla-Bell,1976.0,Male,SP,NR,Outdoor
20.76,SLO,Thessaloníki,GRE,2006-06-17,Miran Vodovnik,1977.0,Male,SP,NR,Outdoor
13.56,SMR,San Marino,SMR,1975-06-16,Danilo Ranocchini,1956.0,Male,SP,NR,Outdoor
13.49,SOL,Honiara,SOL,1971-01-01,Michael Meone,,Male,SP,NR,Outdoor
12.78,SOM,Mogadishu,SOM,1983-10-01,Abdi Omar Koshinga,,Male,SP,NR,Outdoor
21.88,SRB,Doha,QAT,2021-05-28,Armin Sinančević,1996.0,Male,SP,NR,Outdoor
17.55,SRI,Diyagama,SRI,2017-06-01,Charith Kapukotuwa,1990.0,Male,SP,NR,Outdoor
13.07,STP,Coimbra,POR,2008-07-02,Hedson Trindade,,Male,SP,NR,Outdoor
14.89,SUD,Fribourg,SUI,1988-05-28,Ahmed Duraid,,Male,SP,NR,Outdoor
22.75,SUI,Bern,SUI,1988-08-23,Werner Günthör,1961.0,Male,SP,NR,Outdoor
17.02,SUR,Paramaribo,SUR,2021-02-27,Janique Pallees,1994.0,Male,SP,NR,Outdoor
20.87,SVK,Turnov,CZE,2004-05-23,Milan Haborák,1973.0,Male,SP,NR,Outdoor
21.33,SWE,Provo UT,USA,1975-06-06,Hans Höglund,1952.0,Male,SP,NR,Outdoor
14.70,SWZ,Somhlolo,SWZ,2004-11-09,Dimsani Fakudze,1976.0,Male,SP,NR,Outdoor
17.10,SYR,Latakia,SYR,2012-09-11,Mousab Aicha Esheb,1991.0,Male,SP,NR,Outdoor
19.03,TGA,San Francisco CA,USA,2016-02-27,Josh Uikilifi,1990.0,Male,SP,NR,Outdoor
18.20,THA,Bangkok,THA,2009-04-28,Chatchawal Polyemg,1982.0,Male,SP,NR,Outdoor
18.50,TJK,Tashkent,URS,1979-05-08,Dzhumanazar Abbyasov,1953.0,Male,SP,NR,Outdoor
17.19,TKM,Ashkhabad,TKM,2013-05-22,Tejen Hommadov,1984.0,Male,SP,NR,Outdoor
11.03,TLS,Jakarta,INA,1981-09-01,I. Nyiman Susekna,,Male,SP,NR,Outdoor
17.98,TOG,Durban,RSA,2016-06-22,Yao Adantor,1992.0,Male,SP,NR,Outdoor
20.58,TPE,Athens GA,USA,2011-08-19,Chang Ming-Huang,1982.0,Male,SP,NR,Outdoor
19.12,TTO,Gold Coast,AUS,2018-04-08,Akeem Stewart,1992.0,Male,SP,NR,Outdoor
18.51,TUN,Radès,TUN,2006-07-08,Mohammed Meddeb,1981.0,Male,SP,NR,Outdoor
20.81,TUR,Bursa,TUR,2022-05-08,Alperen Karahan,2000.0,Male,SP,NR,Outdoor
13.55,TUV,UNKNOWN,???,2011-01-01,Fakapelu Sileti,1978.0,Male,SP,NR,Outdoor
17.52,UAE,Dubai,UAE,2012-12-12,Ahmed Ali Mohamed Hassan,1989.0,Male,SP,NR,Outdoor
15.76,UGA,Colombo,SRI,1962-04-11,Yovan Ochola,1935.0,Male,SP,NR,Outdoor
21.81,UKR,Kyiv,UKR,2003-07-03,Yuriy Bilonoh,1974.0,Male,SP,NR,Outdoor
15.54,URU,Montevideo,URU,1987-09-12,Oscar Gadea,,Male,SP,NR,Outdoor
23.56,USA,Westwood CA,USA,2023-05-27,Ryan Crouser,1992.0,Male,SP,NR,Outdoor
20.81,UZB,Tashkent,URS,1983-05-24,Grigoriy Skorikov,1954.0,Male,SP,NR,Outdoor
14.27,VAN,Port Vila,VAN,1980-06-27,Georges Laurence,,Male,SP,NR,Outdoor
20.01,VEN,Maracaibo,VEN,2000-08-26,Yojer Medina,1973.0,Male,SP,NR,Outdoor
17.39,VIE,Phnom Penh,CAM,2023-05-09,Phan Thanh Binh,1995.0,Male,SP,NR,Outdoor
18.57,VIN,Greensboro NC,USA,2010-05-28,Adonson Shallow,1986.0,Male,SP,NR,Outdoor
13.18,YEM,Sana’a,YEM,2010-04-26,Atig Mohamed Nasir,,Male,SP,NR,Outdoor
13.94,ZAM,Lusaka,ZAM,2017-12-22,Kelvin Kasongo,,Male,SP,NR,Outdoor
15.90,ZIM,Salisbury,GBR,1969-01-19,Addison Dale,,Male,SP,NR,Outdoor
17.58,ALB,Istanbul,TUR,2012-02-18,Adriatik Hoxha,1990.0,Male,SP,NR,Indoor
12.45,AND,Sabadell,ESP,2018-07-01,Unai Olea,1984.0,Male,SP,NR,Indoor
21.04,ARG,Praha,CZE,2014-02-25,Germán Lauro,1984.0,Male,SP,NR,Indoor
17.21,ARM,Yerevan,ARM,2015-03-13,Albert Martirosyan,1994.0,Male,SP,NR,Indoor
20.83,AUS,Valencia,ESP,2008-03-07,Scott Martin,1982.0,Male,SP,NR,Indoor
21.03,AUT,Glasgow,GBR,1990-03-03,Klaus Bodenmüller,1962.0,Male,SP,NR,Indoor
16.74,AZE,Baku,AZE,2014-01-16,Tofig Mammadov,1990.0,Male,SP,NR,Indoor
12.83,BAN,Tehran,IRI,2018-02-02,Imtiaz Hossain,,Male,SP,NR,Indoor
18.73,BAR,Houston TX,USA,2021-01-30,Triston Gibbons,1999.0,Male,SP,NR,Indoor
18.92,BEL,Louvain-la-Neuve,BEL,2022-02-26,Matthias Quintelier,1997.0,Male,SP,NR,Indoor
21.42,BIH,Beograd,SRB,2024-02-13,Mesud Pezer,1994.0,Male,SP,NR,Indoor
21.46,BLR,Moskva,URS,1984-02-17,Sergey Kasnauskas,1961.0,Male,SP,NR,Indoor
22.53,BRA,Beograd,SRB,2022-03-19,Darlan Romani,1991.0,Male,SP,NR,Indoor
21.10,BRN,Gomel,BLR,2021-01-29,Abdelrahman Mahmoud,2001.0,Male,SP,NR,Indoor
21.02,BUL,Sopot,POL,2014-03-07,Georgi Ivanov,1985.0,Male,SP,NR,Indoor
21.63,CAN,Zürich,SUI,2011-09-07,Dylan Armstrong,1981.0,Male,SP,NR,Indoor
20.86,CGO,Madrid,ESP,2017-02-24,Franck Elemba,1990.0,Male,SP,NR,Indoor
20.15,CHI,Leverkusen,GER,1985-01-31,Gert Weil,1960.0,Male,SP,NR,Indoor
20.16,CHN,Nanjing,CHN,2012-02-13,Zhang Jun,1983.0,Male,SP,NR,Indoor
21.84,CRO,Beograd,SRB,2020-02-27,Filip Mihaljević,1994.0,Male,SP,NR,Indoor
19.43,CYP,Athína,GRE,2009-01-31,Georgios Aresti,1981.0,Male,SP,NR,Indoor
22.17,CZE,Düsseldorf,GER,2018-02-06,Tomáš Staněk,1991.0,Male,SP,NR,Indoor
21.63,DEN,Tallinn,EST,2004-02-25,Joachim Olsen,1977.0,Male,SP,NR,Indoor
19.30,DMA,Boston MA,USA,2015-03-01,Dillon Simon,1992.0,Male,SP,NR,Indoor
21.30,EGY,Albuquerque NM,USA,2017-02-25,Mostafa Amer Hassan,1995.0,Male,SP,NR,Indoor
18.74,ESA,Geneva OH,USA,2022-02-25,Carlos Aviles,2001.0,Male,SP,NR,Indoor
21.26,ESP,Wien,AUT,2002-03-02,Manuel Martínez,1974.0,Male,SP,NR,Indoor
19.87,EST,Lugansk,URS,1979-02-27,Heino Sild,1944.0,Male,SP,NR,Indoor
22.09,FIN,Tampere,FIN,2000-02-07,Mika Halvari,1970.0,Male,SP,NR,Indoor
20.51,FRA,Blacksburg VA,USA,2023-02-04,Fred Moudani-Likibi,1999.0,Male,SP,NR,Indoor
21.49,GBR,Fayetteville AR,USA,2003-03-15,Carl Myerscough,1979.0,Male,SP,NR,Indoor
20.16,GEO,Tbilisi,GEO,2019-02-09,Giorgi Mujaridze,1998.0,Male,SP,NR,Indoor
22.55,GER,Senftenberg,GER,1989-02-11,Ulf Timmermann,1962.0,Male,SP,NR,Indoor
17.81,GHA,Blacksburg VA,USA,2010-02-27,Kwabena Keene,1989.0,Male,SP,NR,Indoor
20.38,GRE,Iowa City IA,USA,2020-01-18,Nikólaos Skarvélis,1993.0,Male,SP,NR,Indoor
16.56,GRN,Lubbock TX,USA,2018-03-03,Josh Boateng,1997.0,Male,SP,NR,Indoor
14.77,GUA,Colorado Springs CO,USA,2022-12-09,Mauricio Galindo,2000.0,Male,SP,NR,Indoor
10.42,GUI,West Lafayette IN,USA,2015-02-13,Moussa Conde,1996.0,Male,SP,NR,Indoor
17.73,GUY,Syracuse NY,USA,2001-02-18,Patrick Harding,1980.0,Male,SP,NR,Indoor
17.43,HAI,Birmingham AL,USA,2020-02-14,Rickssen Opont,1997.0,Male,SP,NR,Indoor
13.63,HKG,Macau,MAC,2007-02-11,Chiu Lap San,,Male,SP,NR,Indoor
20.81,HUN,Budapest,HUN,2004-02-15,Zsolt Bíber,1976.0,Male,SP,NR,Indoor
19.72,IND,Tehran,IRI,2024-02-17,Tajinderpal Singh,1994.0,Male,SP,NR,Indoor
20.74,IRI,Tehran,IRI,2020-01-09,Shahin Mehrdelan,1995.0,Male,SP,NR,Indoor
20.18,IRL,Astana,KAZ,2024-01-27,Eric Favors,1996.0,Male,SP,NR,Indoor
20.66,ISL,Reykjavik,ISL,1990-11-03,Pétur Gudmundsson,1962.0,Male,SP,NR,Indoor
20.66,ISL,Reykjavik,ISL,1990-11-03,Pétur Guðmundsson,1962.0,Male,SP,NR,Indoor
