result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
1:50.89,BEN,Lagos,NGR,1999-05-21,Akim Balogoun,1980.0,Male,800,NR,Outdoor
1:46.26,BER,Greensboro,USA,2010-05-28,Aaron Evans,1990.0,Male,800,NR,Outdoor
2:03.08,BHU,Tokyo,JPN,2018-07-08,Penjor Tshering,1999.0,Male,800,NR,Outdoor
1:42.51,BIH,Monaco,MON,2015-07-17,Amel Tuka,1991.0,Male,800,NR,Outdoor
1:52.33,BIZ,Walnut,USA,2008-03-08,Jonathan Williams,1983.0,Male,800,NR,Outdoor
1:44.43,BLR,Budapest,HUN,2013-10-07,Anis Ananenka,1985.0,Male,800,NR,Outdoor
1:48.16,BOL,Ponce,PUR,2006-05-27,Fadrique Iglesias,1980.0,Male,800,NR,Outdoor
1:41.73,BOT,London,GBR,2012-08-09,Nijel Amos,1994.0,Male,800,NR,Outdoor
1:41.77,BRA,Köln,GER,1984-08-26,Joaquim Cruz,1963.0,Male,800,NR,Outdoor
1:42.79,BRN,Monaco,MON,2008-07-29,Youssef Saad Kamel,1981.0,Male,800,NR,Outdoor
1:55.05,BRU,Kota Kinabalu,MAS,2002-09-11,Jimy Anak Ahar,1981.0,Male,800,NR,Outdoor
1:46.3,BUL,Celje,YUG,1979-07-12,Binko Kolev,1958.0,Male,800,NR,Outdoor
1:52.1,BUR,Abidjan,CIV,1974-04-13,Kondia Quaba,,Male,800,NR,Outdoor
1:48.26,CAF,Tokyo,JPN,2021-07-31,Francky Mbotto,1997.0,Male,800,NR,Outdoor
1:50.09,CAM,Bangkok,THA,2023-07-15,Chhun Bunthorn,1993.0,Male,800,NR,Outdoor
1:42.85,CAN,Eugene,USA,2023-09-17,Marco Arop,1998.0,Male,800,NR,Outdoor
1:50.22,CAY,Westwood,USA,2011-04-09,Jon Rankin,1982.0,Male,800,NR,Outdoor
1:49.5,CGO,Tunis,TUN,1983-01-05,Ghislain Obounghat,1956.0,Male,800,NR,Outdoor
1:48.6,CHA,Thonon-les-Bains,FRA,1962-06-26,Ahmed Issa,1943.0,Male,800,NR,Outdoor
1:45.75,CHI,Hengelo,NED,1990-08-12,Pablo Squella,1963.0,Male,800,NR,Outdoor
1:46.32,CHN,Beijing,CHN,2014-05-21,Teng Haining,1993.0,Male,800,NR,Outdoor
1:47.09,CIV,Castres,FRA,2003-08-06,Siakha Bamba,1975.0,Male,800,NR,Outdoor
1:48.6,CMR,Yaoundé,CMR,2001-09-06,Paulin Nyatchou,,Male,800,NR,Outdoor
1:50.39,COD,Saint-Maur,FRA,2001-04-07,Patrick Tambwé,1975.0,Male,800,NR,Outdoor
1:47.26,COK,Tokyo,JPN,2021-07-31,Alex Beddoes,1995.0,Male,800,NR,Outdoor
1:44.31,COL,Belém,BRA,2011-05-15,Rafith Rodriguez,1989.0,Male,800,NR,Outdoor
1:51.44,COM,Aix-les-Bains,FRA,2012-05-20,Attoumane Abdoul-Had,1989.0,Male,800,NR,Outdoor
1:49.94,CPV,Lisboa,POR,2017-06-17,Samuel Freire,1990.0,Male,800,NR,Outdoor
1:48.06,CRC,Manhattan,USA,2021-05-15,Juan Diego Castro,2000.0,Male,800,NR,Outdoor
1:44.07,CRO,Roma,ITA,1974-09-04,Luciano Susanj,1948.0,Male,800,NR,Outdoor
1:42.85,CUB,Atlanta,USA,1996-07-31,Norberto Téllez,1972.0,Male,800,NR,Outdoor
1:47.17,CYP,Casablanca,MAR,1983-09-15,Spyros Spyrou,1958.0,Male,800,NR,Outdoor
1:44.84,CZE,Zürich,SUI,1998-08-12,Lukáš Vydra,1973.0,Male,800,NR,Outdoor
1:41.11,DEN,Köln,GER,1997-08-24,Wilson Kipketer,1972.0,Male,800,NR,Outdoor
1:42.97,DJI,Monaco,MON,2015-07-17,Ayanleh Souleiman,1992.0,Male,800,NR,Outdoor
1:47.62,DMA,San José3,CRC,2023-07-23,Dennick Luke,2001.0,Male,800,NR,Outdoor
1:46.13,DOM,Los Angeles,USA,2021-05-15,Luis Peralta,1999.0,Male,800,NR,Outdoor
1:46.55,ECU,Belém,BRA,2008-05-25,Byron Piedra,1982.0,Male,800,NR,Outdoor
1:44.92,EGY,Madrid,ESP,2017-07-14,Mohamed Ahmed Hamada,1992.0,Male,800,NR,Outdoor
1:46.56,ERI,Lokeren,BEL,2022-05-22,Abdulrezak Suleiman,2003.0,Male,800,NR,Outdoor
1:50.85,ESA,San Salvador,ESA,2022-06-26,Pablo Andrés Ibáñez,1998.0,Male,800,NR,Outdoor
1:43.65,ESP,Monaco,MON,2018-07-20,Saul Ordóñez,1994.0,Male,800,NR,Outdoor
1:45.87,EST,Helsinki,FIN,1999-06-10,Urmet Uusorg,1976.0,Male,800,NR,Outdoor
1:42.37,ETH,Bruxelles,BEL,2013-09-06,Mohamed Aman,1994.0,Male,800,NR,Outdoor
1:48.70,FIJ,Szombathely,HUN,2004-08-08,Isireli Naikelekelevesi,1976.0,Male,800,NR,Outdoor
1:44.10,FIN,Zürich,SUI,1989-08-16,Ari Suhonen,1965.0,Male,800,NR,Outdoor
2:14.68,FOR,Krokom,SWE,2016-07-30,Kafi Abdi,2000.0,Male,800,NR,Outdoor
1:42.53,FRA,Monaco,MON,2014-07-18,Pierre-Ambroise Bosse,1992.0,Male,800,NR,Outdoor
2:01.95,FSM,Kolonia,FSM,2002-07-25,Cornelius Ardos,,Male,800,NR,Outdoor
1:48.45,GAB,Caluire,FRA,1994-03-06,Franck Matamba,1972.0,Male,800,NR,Outdoor
1:47.20,GAM,Abidjan,CIV,2019-04-20,Edrissa Marong,2000.0,Male,800,NR,Outdoor
1:41.73,GBR,Firenze,ITA,1981-06-10,Sebastian Coe,1956.0,Male,800,NR,Outdoor
1:50.50,GBS,Funchal,POR,2002-06-29,Danilson Ricciulli,1982.0,Male,800,NR,Outdoor
1:49.6,GEO,Tbilisi,URS,1979-07-14,Anatoli Nekrasov,1957.0,Male,800,NR,Outdoor
1:50.91,GEQ,Asaba,NGR,2018-08-02,Benjamin Enzema,1989.0,Male,800,NR,Outdoor
1:43.65,GER,Helsinki,FIN,1983-08-09,Willi Wülbeck,1954.0,Male,800,NR,Outdoor
1:44.80,GHA,Marietta,USA,2017-05-19,Alex Amankwah,1992.0,Male,800,NR,Outdoor
1:50.58,GIB,Watford,GBR,2014-07-16,Harvey Dixon,1993.0,Male,800,NR,Outdoor
1:45.00,GRE,Zürich,SUI,1997-08-13,Panayiótis Stroubákos,1972.0,Male,800,NR,Outdoor
1:48.28,GRN,Azusa,USA,2022-04-14,Nathan Hood,1998.0,Male,800,NR,Outdoor
1:49.07,GUA,Tokyo,JPN,1991-08-25,Luis Martinez,1966.0,Male,800,NR,Outdoor
1:51.80,GUI,Barcelona,ESP,1992-01-08,Mohamed Sy Savane,1968.0,Male,800,NR,Outdoor
1:53.26,GUM,Seattle,USA,1999-03-04,Anthony Quan,1976.0,Male,800,NR,Outdoor
1:45.54,GUY,Langley,CAN,2023-07-14,Quamel Prince,1994.0,Male,800,NR,Outdoor
1:45.79,HAI,Eagle Rock,USA,1996-05-11,Jean Destine,1973.0,Male,800,NR,Outdoor
1:52.17,HKG,Hongkong,HKG,1999-04-18,Leung Tat Wai,1978.0,Male,800,NR,Outdoor
1:49.50,HON,Guadalajara,ESP,2021-06-16,Elvin Josué Canales,2001.0,Male,800,NR,Outdoor
1:45.37,HUN,Rieti,ITA,2013-09-08,Tamás Kazi,1985.0,Male,800,NR,Outdoor
1:49.93,INA,Chiangmai,THA,1995-12-12,Alexander Resmol,,Male,800,NR,Outdoor
1:45.65,IND,Guwahati,IND,2018-06-27,Jinson Johnson,1991.0,Male,800,NR,Outdoor
1:44.74,IRI,Incheon,KOR,2005-09-04,Sadjad Moradi,1983.0,Male,800,NR,Outdoor
1:44.71,IRL,Castellón,ESP,2021-06-29,Mark English,1993.0,Male,800,NR,Outdoor
1:45.88,IRQ,Guangzhou,CHN,2010-11-25,Adnan Taees Akkar,1980.0,Male,800,NR,Outdoor
1:48.83,ISL,Oslo,NOR,1987-07-04,Erlingur Jóhannsson,1961.0,Male,800,NR,Outdoor
1:46.53,ISR,Westwood,USA,1984-05-13,Mark Handelsman,1961.0,Male,800,NR,Outdoor
1:49.15,ISV,Indianapolis,USA,2012-06-09,Seymour Walter,1990.0,Male,800,NR,Outdoor
1:43.74,ITA,Rieti,ITA,2000-09-03,Andrea Longo,1975.0,Male,800,NR,Outdoor
1:46.98,IVB,Ypsilanti,USA,1994-05-25,Greg Rhymer,1972.0,Male,800,NR,Outdoor
1:44.70,JAM,Washington,USA,2023-07-30,Navasky Anderson,2000.0,Male,800,NR,Outdoor
1:48.25,JOR,Buffalo,USA,1993-07-15,Jihad Al-Balaoui,1969.0,Male,800,NR,Outdoor
1:45.75,JPN,Tokyo,JPN,2014-05-11,Sho Kawamoto,1993.0,Male,800,NR,Outdoor
1:45.75,JPN,Chitose,JPN,2021-07-17,Hiroki Minamoto,1999.0,Male,800,NR,Outdoor
1:46.99,KAZ,Almaty,KAZ,2004-06-05,Mikhail Kolganov,1980.0,Male,800,NR,Outdoor
1:40.91,KEN,London,GBR,2012-08-09,David Rudisha,1988.0,Male,800,NR,Outdoor
1:46.04,KGZ,Moskva,RUS,1999-07-15,Boris Kaveshnikov,,Male,800,NR,Outdoor
2:01.73,KIR,Apia,SAM,2007-03-09,Tanini Teekea,,Male,800,NR,Outdoor
1:44.14,KOR,Seoul,KOR,1994-06-17,Lee Jin-Il,1973.0,Male,800,NR,Outdoor
1:47.4,KOS,Mitrovice,KOS,2014-08-31,Musa Hajdari,1987.0,Male,800,NR,Outdoor
1:43.66,KSA,Doha,QAT,2009-05-08,Mohammed Al-Salhi,1986.0,Male,800,NR,Outdoor
1:44.13,KUW,Athína,GRE,2006-07-03,Mohamed Mutlak Al-Azimi,1982.0,Male,800,NR,Outdoor
1:57.97,LAO,Bangkok,THA,1989-11-24,Khambieng Khamiar,,Male,800,NR,Outdoor
1:43.67,LAT,Athína,GRE,2006-07-03,Dmitrijs Miļkevičs,1981.0,Male,800,NR,Outdoor
1:48.08,LBA,Abuja,NGR,2003-10-13,Aboubaker El-Gatrouni,1977.0,Male,800,NR,Outdoor
1:50.31,LBN,Marrakech,MAR,2023-06-24,Mohamed Hannouf,1993.0,Male,800,NR,Outdoor
1:47.04,LBR,Des Moines,USA,2000-04-29,Bobby True,1977.0,Male,800,NR,Outdoor
1:47.83,LCA,Houston,USA,2017-05-05,Marbeq Edgar,1995.0,Male,800,NR,Outdoor
1:50.85,LES,Welkom,RSA,1982-06-03,Freddy Lenka,,Male,800,NR,Outdoor
1:46.16,LIE,Zürich,SUI,1975-08-20,Günther Hasler,1951.0,Male,800,NR,Outdoor
1:46.58,LTU,Kaunas,LTU,2008-07-19,Vitalij Kozlov,1987.0,Male,800,NR,Outdoor
1:44.81,LUX,Zürich,SUI,2006-08-18,David Fiegen,1984.0,Male,800,NR,Outdoor
1:55.40,MAC,Zhaoqing,CHN,2021-04-25,Lou Wai Un,1999.0,Male,800,NR,Outdoor
1:47.33,MAD,Atlanta,USA,1996-07-28,Joseph Rakotoarimanana,1972.0,Male,800,NR,Outdoor
1:43.25,MAR,Roma,ITA,2006-07-14,Amine Laâlou,1982.0,Male,800,NR,Outdoor
1:47.37,MAS,Jakarta,INA,1985-09-26,Batumalai Rajakumar,1964.0,Male,800,NR,Outdoor
1:49.48,MAW,Nairobi,KEN,1987-08-08,Kenneth Dzekedzeke,1969.0,Male,800,NR,Outdoor
1:47.18,MDA,Stayki,BLR,2000-08-19,Vitaliy Cerches,1973.0,Male,800,NR,Outdoor
1:53.08,MDV,Kathmandu,NEP,1999-09-27,Naseer Ismail,1975.0,Male,800,NR,Outdoor
1:43.44,MEX,Marietta,USA,2021-07-09,Jesús López,1997.0,Male,800,NR,Outdoor
1:52.6,MGL,Ulan Bator,MGL,2005-05-06,Tumur Ankhbayar,1984.0,Male,800,NR,Outdoor
2:05.2,MHL,Majuro,MHL,1994-07-28,Martin Motuahala,,Male,800,NR,Outdoor
1:47.14,MKD,Sofia,BUL,2002-05-10,Vanco Stojanov,1977.0,Male,800,NR,Outdoor
1:46.38,MLI,Daegu,KOR,2011-08-27,Moussa Camara,1988.0,Male,800,NR,Outdoor
1:46.50,MLT,Karlsruhe,GER,2023-05-20,Jared Micallef,1998.0,Male,800,NR,Outdoor
1:52.05,MNE,Niš,SRB,1996-06-16,Slavisa Vranes,1977.0,Male,800,NR,Outdoor
1:47.61,MON,Monaco,MON,2010-07-22,Brice Etès,1984.0,Male,800,NR,Outdoor
1:46.32,MOZ,Oslo,NOR,2016-06-09,Alberto Mamba,1994.0,Male,800,NR,Outdoor
1:48.24,MRI,Gainesville,USA,1994-01-05,Desiré Pierre-Louis,1973.0,Male,800,NR,Outdoor
1:51.12,MTN,Tampa,USA,2023-04-07,Amadou Ba,,Male,800,NR,Outdoor
1:47.9,MYA,Bangkok,THA,1970-12-11,Jimmy Crampton,1949.0,Male,800,NR,Outdoor
1:46.62,NAM,Durban,RSA,2011-04-10,Daniel Nghipandulwa,1989.0,Male,800,NR,Outdoor
1:49.10,NCA,Daegu,KOR,2011-08-27,Edgar Cortez,1989.0,Male,800,NR,Outdoor
1:43.45,NED,Zürich,SUI,2006-08-18,Bram Som,1980.0,Male,800,NR,Outdoor
1:50.25,NEP,Jakarta,INA,2018-08-27,Kumal Som Bahadur,1992.0,Male,800,NR,Outdoor
1:58.0,NFI,Göteborg,SWE,1986-05-18,Jonathan McKee,1968.0,Male,800,NR,Outdoor
1:44.65,NGR,Washington,USA,2023-07-30,Edose Ibadin,1993.0,Male,800,NR,Outdoor
1:50.8,NIG,Saint-Maur,FRA,1983-07-13,Moussa Daweye,1958.0,Male,800,NR,Outdoor
2:09.91,NIU,Apia,SAM,1983-08-09,John Malcolm,,Male,800,NR,Outdoor
2:06.7,NMI,Saipan,FRA,2012-05-17,Michael Mancao,,Male,800,NR,Outdoor
1:42.58,NOR,Atlanta,USA,1996-07-31,Vebjørn Rodal,1972.0,Male,800,NR,Outdoor
2:09.92,NRU,Saipan,FRA,2018-06-14,John-Rico Togogae,,Male,800,NR,Outdoor
1:44.3,NZL,Christchurch,NZL,1962-02-03,Peter Snell,1938.0,Male,800,NR,Outdoor
1:47.68,OMA,Hangzhou,CHN,2023-10-02,Hussain Mohsen Al-Farisi,2003.0,Male,800,NR,Outdoor
1:48.10,PAK,Hannover,GER,1974-07-28,Muhammed Siddique,1948.0,Male,800,NR,Outdoor
1:46.99,PAN,Asunción,PAR,2022-10-15,Chamar Chambers,1997.0,Male,800,NR,Outdoor
1:50.17,PAR,Indianapolis,USA,1987-08-13,Francisco Figueredo,1960.0,Male,800,NR,Outdoor
1:47.01,PER,Torrance,USA,2017-04-15,David Torrence,1985.0,Male,800,NR,Outdoor
1:47.52,PHI,Azusa,USA,2019-04-19,Carter Lilly,1995.0,Male,800,NR,Outdoor
1:47.04,PLE,Baku,AZE,2017-05-18,Wesam Al-Massri,1990.0,Male,800,NR,Outdoor
1:59.16,PLW,Nikao,COK,2009-09-23,Douglas Schmidt,1991.0,Male,800,NR,Outdoor
1:48.29,PNG,Baton Rouge,USA,2002-04-20,Clement Abai,1980.0,Male,800,NR,Outdoor
1:43.22,POL,Zürich,SUI,2001-08-17,Paweł Czapiewski,1978.0,Male,800,NR,Outdoor
1:44.91,POR,San Sebastián,ESP,2002-08-20,Rui Silva,1977.0,Male,800,NR,Outdoor
1:49.20,PRK,Pyongyang,PRK,1983-04-11,Huang Myon Son,,Male,800,NR,Outdoor
1:43.83,PUR,Paris,FRA,2019-08-24,Wesley Vázquez,1994.0,Male,800,NR,Outdoor
1:43.82,QAT,Barcelona,ESP,2015-07-08,Abdulrahman Musaeb Balla,1989.0,Male,800,NR,Outdoor
1:44.93,ROU,Zagreb,CRO,2021-09-14,Catalin Tecuceanu,1999.0,Male,800,NR,Outdoor
1:42.69,RSA,Bruxelles,BEL,1999-09-03,Hezekiél Sepeng,1974.0,Male,800,NR,Outdoor
1:42.47,RUS,Bruxelles,BEL,2001-08-24,Yuriy Borzakovskiy,1981.0,Male,800,NR,Outdoor
1:49.35,RWA,Nassau,BAH,1999-05-26,Alexis Sharangabo,1978.0,Male,800,NR,Outdoor
1:47.45,SAM,Beijing,CHN,2008-08-20,Aunese Curreen,1985.0,Male,800,NR,Outdoor
1:44.06,SEN,Zürich,SUI,1988-08-17,Moussa Fall,1963.0,Male,800,NR,Outdoor
1:51.20,SEY,Victoria,CAN,1999-04-24,Selwyn Bonne,1978.0,Male,800,NR,Outdoor
1:50.56,SGP,Singapore,SGP,1987-07-22,Sinnathambi Pandian,,Male,800,NR,Outdoor
1:49.96,SKN,Kingston,JAM,1996-06-27,Ian Godwin,1973.0,Male,800,NR,Outdoor
1:51.23,SLE,Cwmbrân,GBR,1995-07-09,Prince Amara,1973.0,Male,800,NR,Outdoor
1:45.15,SLO,Pfungstadt,GER,2021-08-04,Žan Rudolf,1993.0,Male,800,NR,Outdoor
1:51.8,SMR,San Marino,SMR,1997-06-25,Manlio Molinari,1964.0,Male,800,NR,Outdoor
1:52.64,SOL,Brisbane,AUS,1982-10-05,Charlie Oliver,1955.0,Male,800,NR,Outdoor
1:43.60,SOM,Zürich,SUI,1989-08-16,Abdi Bile,1962.0,Male,800,NR,Outdoor
1:44.75,SRB,Linz,AUT,1988-08-15,Slobodan Popovic,1962.0,Male,800,NR,Outdoor
1:47.13,SRI,Nairobi,KEN,2018-06-16,Indunil Herath,1993.0,Male,800,NR,Outdoor
1:47.43,SSD,Bloomington,USA,2018-05-13,Alex Lomong,1997.0,Male,800,NR,Outdoor
1:52.8,STP,Luanda,ANG,1981-08-27,Antonio Cadio Paraiso,,Male,800,NR,Outdoor
1:42.23,SUD,Oslo,NOR,2010-06-04,Abubaker Kaki,1989.0,Male,800,NR,Outdoor
1:42.55,SUI,Zürich,SUI,2001-08-17,André Bucher,1976.0,Male,800,NR,Outdoor
1:46.74,SUR,Indianapolis,USA,1992-05-09,Tommy Asinga,1968.0,Male,800,NR,Outdoor
1:44.94,SVK,Ostrava,CZE,2008-06-12,Jozef Repčík,1986.0,Male,800,NR,Outdoor
1:44.47,SWE,Ostrava,CZE,2020-09-08,Andreas Kramer,1997.0,Male,800,NR,Outdoor
1:46.54,SWZ,Kristiinankaupunki,FIN,1997-07-01,Ozzie Mdziniso,1970.0,Male,800,NR,Outdoor
1:47.45,SYR,Alzette-sur-Esch,LUX,1998-06-19,Mahmoud Kheirat,1970.0,Male,800,NR,Outdoor
1:45.28,TAN,Río de Janeiro,BRA,2005-05-15,Samuel Mwera Chegere,1985.0,Male,800,NR,Outdoor
1:56.85,TGA,Victoria,CAN,1994-08-23,Paea Funaki,1972.0,Male,800,NR,Outdoor
1:48.18,THA,Hangzhou,CHN,2023-10-02,Joshua Atkinson,2003.0,Male,800,NR,Outdoor
1:48.5,TJK,Dushanbe,URS,1983-06-21,Rivkat Agletdinov,,Male,800,NR,Outdoor
1:47.66,TKM,Tashkent,URS,1986-09-17,Sergey Kamayev,1963.0,Male,800,NR,Outdoor
1:50.02,TKS,Kingston,JAM,2018-06-02,Ken Reyes,1999.0,Male,800,NR,Outdoor
1:55.24,TLS,Phnom Penh,CAM,2023-05-10,Manuel Belo Amaral Ataide,2001.0,Male,800,NR,Outdoor
1:50.09,TOG,Kinshasa,COD,2023-08-02,Makman Yoagbati,1999.0,Male,800,NR,Outdoor
1:47.24,TPE,Westwood,USA,1980-05-03,Wang Lung-Hua,1958.0,Male,800,NR,Outdoor
1:45.43,TTO,Sacramento,USA,2005-06-11,Sherridan Kirk,1981.0,Male,800,NR,Outdoor
1:44.99,TUN,Tokyo,JPN,2021-08-01,Abdessalem Ayouni,1994.0,Male,800,NR,Outdoor
1:44.00,TUR,Mersin,TUR,2013-06-29,İlham Tanui Özbilen,1990.0,Male,800,NR,Outdoor
2:12.0,TUV,Nauru,NRU,1971-07-01,Nelu Arenga,,Male,800,NR,Outdoor
1:48.86,UAE,Aleppo,SYR,2010-09-20,Saoud Mohamed Abdulkarim,1987.0,Male,800,NR,Outdoor
1:43.72,UGA,Madrid,ESP,2008-07-05,Abraham Chepkirwok,1988.0,Male,800,NR,Outdoor
1:45.08,UKR,Kyiv,URS,1984-06-22,Leonid Masunov,1962.0,Male,800,NR,Outdoor
1:49.16,URU,Lima,PER,2015-06-14,Javier Marmo,1992.0,Male,800,NR,Outdoor
1:42.34,USA,Doha,QAT,2019-10-01,Donavan Brazier,1997.0,Male,800,NR,Outdoor
1:47.50,UZB,Moskva,RUS,2005-07-16,Erkinjon Isakov,1974.0,Male,800,NR,Outdoor
1:51.13,VAN,Delhi,IND,2010-10-08,Arnold Sorina,1988.0,Male,800,NR,Outdoor
1:43.54,VEN,Rieti,ITA,1984-09-02,William Wuycke,1958.0,Male,800,NR,Outdoor
1:48.97,VIE,Kuala Lumpur,MAS,2017-08-23,Van Thai Duong,1992.0,Male,800,NR,Outdoor
1:45.93,VIN,San Salvador,ESA,2023-07-05,Handal Roban,2002.0,Male,800,NR,Outdoor
1:47.98,YEM,Budapest,HUN,2023-08-22,Abdullah Al-Yaari,2003.0,Male,800,NR,Outdoor
1:46.14,ZAM,Burnaby,CAN,2011-07-01,Prince Mumba,1984.0,Male,800,NR,Outdoor
1:45.03,ZIM,Caorle,ITA,1996-06-15,Savieri Ngidhi,1968.0,Male,800,NR,Outdoor
1:57.36,AFG,Portland,USA,2016-03-18,Wais Ibrahim Khairandesh,1990.0,Male,800,NR,Indoor
1:48.96,ALB,Wien,AUT,2019-01-26,Eraldo Qerama,1991.0,Male,800,NR,Indoor
1:45.35,ALG,Liévin,FRA,2024-02-10,Mohamed Ali Gouaned,2002.0,Male,800,NR,Indoor
1:48.86,AND,Sabadell,ESP,2017-02-07,Pol Moya,1996.0,Male,800,NR,Indoor
1:54.56,ANT,Indianapolis,USA,1987-03-06,Dale Jones,1964.0,Male,800,NR,Indoor
1:49.00,ARG,Sevilla,ESP,1991-03-08,Luis Antonio Migueles,1965.0,Male,800,NR,Indoor
1:51.94,ARM,Istanbul,TUR,2017-02-17,Tigran Mkrtchyan,1994.0,Male,800,NR,Indoor
1:45.59,AUS,Fayetteville,USA,2021-02-13,Charles Hunter,1996.0,Male,800,NR,Indoor
1:46.65,AUT,Wien,AUT,2012-02-11,Andreas Rapatz,1986.0,Male,800,NR,Indoor
1:48.17,AZE,Moskva,URS,1989-01-20,Andrey Vamishin,1967.0,Male,800,NR,Indoor
1:59.14,BAN,Tehran,IRI,2018-02-01,Hasan Kamrul,1997.0,Male,800,NR,Indoor
1:46.93,BAR,Clemson,USA,2022-02-12,Jonathan Jones,1999.0,Male,800,NR,Indoor
1:45.33,BDI,Fayetteville,USA,2001-03-10,Jean-Patrick Nduwimana,1978.0,Male,800,NR,Indoor
1:45.04,BEL,Luxembourg,LUX,2023-01-22,Tibo De Smet,1999.0,Male,800,NR,Indoor
1:45.95,BIH,Madrid,ESP,2021-02-24,Amel Tuka,1991.0,Male,800,NR,Indoor
1:45.9,BLR,Moskva,URS,1991-02-17,Andrey Sudnik,1967.0,Male,800,NR,Indoor
1:50.12,BOL,Valencia,ESP,2008-02-16,Fadrique Iglesias,1980.0,Male,800,NR,Indoor
1:45.56,BOT,Metz,FRA,2024-02-03,Tshepiso Masalela,1999.0,Male,800,NR,Indoor
1:45.43,BRA,Pireás,GRE,1989-03-08,José Luiz Barbosa,1961.0,Male,800,NR,Indoor
1:45.26,BRN,Valencia,ESP,2008-03-09,Youssef Saad Kamel,1981.0,Male,800,NR,Indoor
1:47.78,BUL,Wien,AUT,1979-02-25,Binko Kolev,1958.0,Male,800,NR,Indoor
1:45.50,CAN,Fayetteville,USA,2024-01-27,Marco Arop,1998.0,Male,800,NR,Indoor
1:54.14,CGO,Sätra,SWE,2015-02-21,Bienvenue Musore,1990.0,Male,800,NR,Indoor
1:46.76,CHI,Fayetteville,USA,2013-03-01,Tomás Squella,1993.0,Male,800,NR,Indoor
1:46.63,CHN,Jinan,CHN,2024-03-12,Liu Dezhu,2000.0,Male,800,NR,Indoor
1:55.35,COD,Toronto,CAN,1993-03-12,Makudi Mubenga,1960.0,Male,800,NR,Indoor
1:47.86,COL,Liévin,FRA,2012-02-14,Rafith Rodriguez,1989.0,Male,800,NR,Indoor
1:55.51,CPV,Pombal,POR,2017-01-14,Samuel Freire,1990.0,Male,800,NR,Indoor
1:46.32,CUB,Gent,BEL,1999-02-19,Norberto Téllez,1972.0,Male,800,NR,Indoor
1:48.23,CYP,Wien,AUT,2018-01-27,Christos Demetriou,1993.0,Male,800,NR,Indoor
1:46.09,CZE,Karlsruhe,GER,2010-01-31,Jakub Holuša,1988.0,Male,800,NR,Indoor
1:42.67,DEN,Paris,FRA,1997-03-09,Wilson Kipketer,1972.0,Male,800,NR,Indoor
1:46.74,DOM,New York,USA,2024-02-11,Luis Peralta,1999.0,Male,800,NR,Indoor
1:56.93,ERI,Eskilstuna,SWE,2015-12-05,Nasir Dawoud,1991.0,Male,800,NR,Indoor
1:45.12,ESP,Staten Island,USA,2022-02-06,Mariano Garcia,1997.0,Male,800,NR,Indoor
1:48.90,EST,Athlone,IRL,2023-01-29,Jake Patrick Bagge,2001.0,Male,800,NR,Indoor
1:44.52,ETH,Birmingham,GBR,2014-02-15,Mohamed Aman,1994.0,Male,800,NR,Indoor
1:47.36,FIN,Milano,ITA,1978-03-12,Markku Taskinen,1952.0,Male,800,NR,Indoor
