result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
14:22.93,BIZ,Eugene OR,USA,2005-04-22,Patrick Fuller,,Male,5000,NR,Outdoor
13:17.66,BLR,Budapest,HUN,1979-07-10,Aleksandr Fedotkin,1955.0,Male,5000,NR,Outdoor
13:57.80,BOL,Lima,PER,2019-05-26,Vidal Basco,1996.0,Male,5000,NR,Outdoor
13:29.6,BOT,Stellenbosch,RSA,1978-04-13,Matthews Motshwarateu,1958.0,Male,5000,NR,Outdoor
13:19.43,BRA,Kassel,GER,2006-06-08,Marílson dos Santos,1977.0,Male,5000,NR,Outdoor
12:51.96,BRN,Monaco,MON,2013-07-19,Albert Rop,1992.0,Male,5000,NR,Outdoor
15:28.90,BRU,Bandar Seri Begawan,BRU,1973-07-15,B.J.r Keneenthep,,Male,5000,NR,Outdoor
13:13.15,BUL,Stuttgart,FRG,1986-08-31,Evgeni Ignatov,1959.0,Male,5000,NR,Outdoor
14:51.8,BUR,Abidjan,CIV,1995-04-15,Charles Neboua,,Male,5000,NR,Outdoor
14:18.3,CAF,Saint-Maur,FRA,1996-06-19,Christian Yago,1967.0,Male,5000,NR,Outdoor
14:24.71,CAM,Nakhon Ratchasima,THA,2007-12-07,Bunting Hem,1985.0,Male,5000,NR,Outdoor
12:47.20,CAN,Portland OR,USA,2020-07-10,Mohammed Ahmed,1991.0,Male,5000,NR,Outdoor
14:08.09,CAY,Los Angeles CA,USA,2011-03-11,Jon Rankin,1982.0,Male,5000,NR,Outdoor
14:01.20,CGO,Carquefou,FRA,2023-06-24,Alex Ngouari-Mouissi,1991.0,Male,5000,NR,Outdoor
13:55.60,CHA,Abidjan,CIV,2019-04-19,Mahamat Ali Hissein,2000.0,Male,5000,NR,Outdoor
13:23.68,CHI,Heusden,BEL,2001-07-14,Mauricio Díaz,1968.0,Male,5000,NR,Outdoor
13:25.14,CHN,Shanghai,CHN,1997-10-23,Xia Fengyuan,1975.0,Male,5000,NR,Outdoor
14:28.6,CIV,Abidjan,CIV,1988-04-23,Pierre Kouabenan,1962.0,Male,5000,NR,Outdoor
14:18.4,CMR,Yaoundé,CMR,1995-07-15,Adamou Aboubakar,1971.0,Male,5000,NR,Outdoor
13:49.69,COD,Sotteville-lès-Rouen,FRA,2001-12-07,Patrick Tambwé,1975.0,Male,5000,NR,Outdoor
16:41.7,COK,Avarua,COK,1971-12-06,Jubilee Reu,,Male,5000,NR,Outdoor
13:21.31,COL,Stanford CA,USA,2019-05-02,Gerard Giraldo,1989.0,Male,5000,NR,Outdoor
14:02.2,COM,Marignane,FRA,1995-07-06,Mohamed Ahmed,,Male,5000,NR,Outdoor
14:05.39,CPV,Walnut CA,USA,2010-04-16,Ruben Sanca,1986.0,Male,5000,NR,Outdoor
13:44.99,CRC,Victoria,CAN,2000-05-27,Eric Quiros,1973.0,Male,5000,NR,Outdoor
13:37.76,CRO,Walnut CA,USA,2003-04-17,Dalibor Balgač,1977.0,Male,5000,NR,Outdoor
13:44.8,CUB,Praha,TCH,1977-06-21,Luis Medina,1952.0,Male,5000,NR,Outdoor
13:34.29,CYP,Riccione,ITA,1983-08-27,Philippos Philippou,1956.0,Male,5000,NR,Outdoor
13:24.99,CZE,Moskva,URS,1980-08-01,Jirí Sykora,1954.0,Male,5000,NR,Outdoor
13:25.39,DEN,Heusden,BEL,2000-08-05,Dennis Jensen,1969.0,Male,5000,NR,Outdoor
13:04.39,DJI,Montesson,FRA,2023-06-10,Mohamed Ismail Ibrahim,1997.0,Male,5000,NR,Outdoor
13:35.86,DMA,Walnut CA,USA,1998-04-18,Steve Agar,1968.0,Male,5000,NR,Outdoor
14:12.97,DOM,Gainesville FL,USA,2019-03-28,Alvaro Abreu,1991.0,Male,5000,NR,Outdoor
13:23.72,ECU,Ninove,BEL,2012-07-21,Byron Piedra,1982.0,Male,5000,NR,Outdoor
13:53.03,EGY,El Maadi,EGY,2022-09-15,Salim Mohammed Salim,1993.0,Male,5000,NR,Outdoor
12:59.27,ERI,Roma,ITA,2006-07-14,Zersenay Tadese,1982.0,Male,5000,NR,Outdoor
14:38.37,ESA,La Habana,CUB,2001-05-27,Ronald Arias,,Male,5000,NR,Outdoor
12:45.01,ESP,Monaco,MON,2023-07-21,Mohamed Katir,1998.0,Male,5000,NR,Outdoor
13:17.2,EST,Podolsk,URS,1976-06-28,Enn Sellik,1954.0,Male,5000,NR,Outdoor
12:37.35,ETH,Hengelo,NED,2004-05-31,Kenenisa Bekele,1982.0,Male,5000,NR,Outdoor
14:31.73,FIJ,Brisbane,AUS,2023-11-11,Yeshnil Karan,2001.0,Male,5000,NR,Outdoor
13:16.3,FIN,Helsinki,FIN,1972-09-14,Lasse Virén,1949.0,Male,5000,NR,Outdoor
12:56.09,FRA,Monaco,MON,2023-07-21,Jimmy Gressier,1997.0,Male,5000,NR,Outdoor
16:52.84,FSM,Pirae,PYF,1995-08-20,Bentura Rodriguez,,Male,5000,NR,Outdoor
14:53.36,GAB,Cannes-la-Bocca,FRA,2008-07-06,Jean-Marc Léandro,1969.0,Male,5000,NR,Outdoor
14:11.13,GAM,Modena,ITA,2020-10-18,Nfamara Njie,1998.0,Male,5000,NR,Outdoor
12:53.11,GBR,Monaco,MON,2011-07-22,Mo Farah,1983.0,Male,5000,NR,Outdoor
15:45.45,GBS,Beja,POR,2013-06-19,Mussa Djau,1995.0,Male,5000,NR,Outdoor
13:30.88,GEO,Kyiv,URS,1984-06-23,Oleg Strizhakov,1963.0,Male,5000,NR,Outdoor
14:18.46,GEQ,Blois,FRA,2018-06-23,Benjamin Enzema,1989.0,Male,5000,NR,Outdoor
12:54.70,GER,Zürich,SUI,1997-08-13,Dieter Baumann,1965.0,Male,5000,NR,Outdoor
13:51.63,GHA,Birmingham,GBR,2022-08-06,William Amponsah,1999.0,Male,5000,NR,Outdoor
14:18.4,GIB,Praha,TCH,1978-08-31,John Charvetto,1953.0,Male,5000,NR,Outdoor
13:28.59,GRE,Turku,FIN,1995-06-11,Panayiótis Papoúlias,1969.0,Male,5000,NR,Outdoor
14:58.23,GRN,Nassau,BAH,1981-04-20,Maurice Williams,,Male,5000,NR,Outdoor
12:52.97,GUA,Firenze,ITA,2023-06-02,Luis Grijalva,1999.0,Male,5000,NR,Outdoor
14:45.03,GUI,Tours,FRA,2021-05-23,Alkhassane Kake Makanera,2003.0,Male,5000,NR,Outdoor
14:39.84,GUM,Claremont CA,USA,2002-04-19,Neil Weare,1980.0,Male,5000,NR,Outdoor
14:07.08,GUY,Buenos Aires,ARG,2006-11-10,Cleveland Forde,1985.0,Male,5000,NR,Outdoor
13:58.44,HAI,Norwalk CA,USA,2016-04-15,Mark Allen,1990.0,Male,5000,NR,Outdoor
14:54.20,HON,Menden,GER,1978-06-21,Clovis Morales,1949.0,Male,5000,NR,Outdoor
13:26.96,HUN,Heusden,BEL,2002-07-20,Balázs Csillag,1979.0,Male,5000,NR,Outdoor
14:02.12,INA,Río de Janeiro,BRA,2011-07-23,Agus Prayogo,1985.0,Male,5000,NR,Outdoor
13:19.30,IND,Walnut CA,USA,2023-05-06,Avinash Sable,1994.0,Male,5000,NR,Outdoor
13:35.71,IRI,Stockholm/S,SWE,2022-05-21,Mohammadreza Abootorabi,1989.0,Male,5000,NR,Outdoor
13:01.40,IRL,Heusden,BEL,2023-07-15,Brian Fay,1998.0,Male,5000,NR,Outdoor
14:00.56,IRQ,Bursa,TUR,2021-06-05,Mohamed Abdullah Mahal,1991.0,Male,5000,NR,Outdoor
13:32.47,ISL,Azusa CA,USA,2022-04-14,Baldvin Thór Magnússon,1999.0,Male,5000,NR,Outdoor
13:31.45,ISR,Heusden,BEL,2009-07-18,Gezachw Yossef,1975.0,Male,5000,NR,Outdoor
14:10.83,ISV,Philadelphia PA,USA,2016-04-28,Eddie Garcia,1992.0,Male,5000,NR,Outdoor
13:02.26,ITA,Ostrava,CZE,2020-09-08,Yemaneberhan Crippa,1996.0,Male,5000,NR,Outdoor
15:22.0,IVB,Knoxville TN,USA,1997-04-12,Anderson Legair,,Male,5000,NR,Outdoor
13:20.39,JAM,Stanford CA,USA,2015-05-02,Kemoy Campbell,1991.0,Male,5000,NR,Outdoor
14:07.46,JOR,Hiroshima,JPN,1994-10-16,Awad Hasini Sress,,Male,5000,NR,Outdoor
13:08.40,JPN,Heusden,BEL,2015-07-18,Suguru Osako,1991.0,Male,5000,NR,Outdoor
13:35.64,KAZ,Podolsk,URS,1982-08-22,Sergey Navolokin,1959.0,Male,5000,NR,Outdoor
12:39.74,KEN,Bruxelles,BEL,1997-08-22,Daniel Komen,1976.0,Male,5000,NR,Outdoor
13:34.2,KGZ,Sochi,URS,1976-05-13,Vadim Mochalov,1947.0,Male,5000,NR,Outdoor
16:42.7,KIR,Adelaide,AUS,1998-06-02,Teinakewe Tamuera,,Male,5000,NR,Outdoor
13:42.98,KOR,Abashiri,JPN,2010-07-17,Baek Seung-Ho,1990.0,Male,5000,NR,Outdoor
14:18.0,KOS,Vukovar,YUG,1982-04-08,Ismet Rushiti,,Male,5000,NR,Outdoor
12:58.58,KSA,Heusden,BEL,2005-07-23,Moukhled Al-Outaibi,1976.0,Male,5000,NR,Outdoor
14:16.26,KUW,Al-Kuwait,KUW,2022-05-18,Abdulrahman Abdulrahman,1989.0,Male,5000,NR,Outdoor
15:10.2,LAO,Vientiane,LAO,2000-11-06,Kainchanh,,Male,5000,NR,Outdoor
13:34.2,LAT,Moskva,URS,1971-07-19,Juris Grustins,1947.0,Male,5000,NR,Outdoor
13:34.99,LBA,Heusden,BEL,2000-08-05,Ali Zaied,1974.0,Male,5000,NR,Outdoor
14:26.71,LBN,Melbourne,AUS,2023-11-16,Zaid Al Sayed,2001.0,Male,5000,NR,Outdoor
15:28.5,LBR,Conakry,GUI,2017-05-14,Faraj Anis,,Male,5000,NR,Outdoor
14:25.20,LCA,Ottawa,CAN,2001-07-20,Zepherinus Joseph,1975.0,Male,5000,NR,Outdoor
13:21.68,LES,Durban,RSA,2016-06-26,Namakoe Nkhasi,1994.0,Male,5000,NR,Outdoor
15:07.8,LIE,Aarau,SUI,1965-05-27,Hugo Walser,1940.0,Male,5000,NR,Outdoor
13:17.9,LTU,Sochi,URS,1979-06-08,Aleksandras Antipovas,1955.0,Male,5000,NR,Outdoor
13:38.51,LUX,Leuven,BEL,1983-06-03,Justin Gloden,1953.0,Male,5000,NR,Outdoor
14:50.78,MAC,Macau,MAC,2019-11-02,Wong Wan Chun,,Male,5000,NR,Outdoor
14:07.50,MAD,Rabat,MAR,2006-06-17,Fulgence Rakotondrasoa,,Male,5000,NR,Outdoor
12:49.28,MAR,Bruxelles,BEL,2000-08-25,Brahim Lahlafi,1968.0,Male,5000,NR,Outdoor
14:06.84,MAS,Troisdorf,GER,1994-08-05,Murusamy Ramachandran,1966.0,Male,5000,NR,Outdoor
14:08.0,MAW,Harare,ZIM,2000-07-01,Rodwell Kamwendo,1971.0,Male,5000,NR,Outdoor
13:47.6,MDA,Kishinyev,URS,1983-08-25,Igor Braslavskiy,1959.0,Male,5000,NR,Outdoor
15:30.27,MDV,Doha,QAT,2019-04-24,Hussain Fazeel,1989.0,Male,5000,NR,Outdoor
13:07.79,MEX,London,GBR,1989-07-14,Arturo Barrios,1963.0,Male,5000,NR,Outdoor
14:12.86,MGL,Toyota,JPN,2021-04-03,Ser-Od Bat-Ochir,1981.0,Male,5000,NR,Outdoor
17:01.59,MHL,Nikao,COK,2014-06-24,Elisha Woodall,,Male,5000,NR,Outdoor
13:54.58,MKD,Oran,ALG,2022-07-03,Dario Ivanovski,1997.0,Male,5000,NR,Outdoor
14:23.2,MLI,Cotonou,BEN,1997-07-20,Youssouf Diallo,1976.0,Male,5000,NR,Outdoor
13:29.17,MLT,Heusden,BEL,2021-07-03,Jordan Gusman,1994.0,Male,5000,NR,Outdoor
14:29.43,MNE,Nova Gorica,YUG,1987-05-10,Osman Erovic,1964.0,Male,5000,NR,Outdoor
17:16.34,MNT,Castries,LCA,1991-05-04,Herman Lewis,,Male,5000,NR,Outdoor
14:48.2,MON,Marseille,FRA,1948-06-13,Emile Battaglia,1921.0,Male,5000,NR,Outdoor
14:19.9,MOZ,Dar-es-Salaam,TAN,2022-09-05,Alberto Mamba,1994.0,Male,5000,NR,Outdoor
14:08.90,MRI,Saint-Maur,FRA,1994-06-15,Mike Felicite,1963.0,Male,5000,NR,Outdoor
14:05.58,MTN,Avilés,ESP,2005-05-28,Mohamed Elbendir,1988.0,Male,5000,NR,Outdoor
14:11.28,MYA,Manila,PHI,1993-12-04,Gopal Thein Win,,Male,5000,NR,Outdoor
13:46.91,NAM,Fullerton CA,USA,1994-03-12,Luketz Swartbooi,1966.0,Male,5000,NR,Outdoor
14:46.50,NCA,La Habana,CUB,1989-02-09,William Aguirre,1962.0,Male,5000,NR,Outdoor
13:05.66,NED,Heusden,BEL,2023-07-15,Mike Foppen,1996.0,Male,5000,NR,Outdoor
14:04.89,NEP,Athína,GRE,2004-08-25,Rajendra Bahadur Bhandari,1976.0,Male,5000,NR,Outdoor
17:41.3,NFI,Middlegate,USA,1990-07-04,Graeme Donaldson,,Male,5000,NR,Outdoor
14:15.50,NGR,Lagos,NGR,1993-06-19,Timon Gunem,,Male,5000,NR,Outdoor
14:21.4,NIG,Saint-Maur,FRA,1983-06-07,Inni Aboubacar,1948.0,Male,5000,NR,Outdoor
20:01.2,NIU,Apia,SAM,1983-12-09,Palana Ahotaha,,Male,5000,NR,Outdoor
16:55.52,NMI,Santa Rita,GUM,1999-07-06,Stuart Smith,,Male,5000,NR,Outdoor
12:48.45,NOR,Firenze,ITA,2021-06-10,Jakob Ingebrigtsen,2000.0,Male,5000,NR,Outdoor
18:29.8,NRU,Port Moresby,PNG,1969-08-18,Karl Teabuge,,Male,5000,NR,Outdoor
13:10.19,NZL,Heusden,BEL,2008-07-20,Adrian Blincoe,1979.0,Male,5000,NR,Outdoor
14:14.06,OMA,Casablanca,MAR,2011-06-25,Qais Salim Al-Mahrooqi,1986.0,Male,5000,NR,Outdoor
14:08.4,PAK,Troisdorf,GER,1977-07-22,Muhammad Younis,,Male,5000,NR,Outdoor
14:23.72,PAN,La Habana,CUB,2023-06-09,Didier Rodriguez,1998.0,Male,5000,NR,Outdoor
13:53.20,PAR,Torrance CA,USA,2018-04-20,Derlis Ayala,1990.0,Male,5000,NR,Outdoor
13:23.20,PER,Río de Janeiro,BRA,2016-08-17,David Torrence,1985.0,Male,5000,NR,Outdoor
13:58.43,PHI,Busan,KOR,2002-10-10,Eduardo Buenavista,1979.0,Male,5000,NR,Outdoor
13:33.41,PLE,Hechtel,BEL,1997-07-19,Mohamed Baket,1968.0,Male,5000,NR,Outdoor
18:18.74,PLW,Abay,FSM,2018-07-17,Christia Etpison,,Male,5000,NR,Outdoor
14:43.4,PNG,Rabaul,PNG,1972-10-09,John Kokinai,1951.0,Male,5000,NR,Outdoor
13:17.69,POL,Stockholm/S,SWE,1976-07-05,Bronisław Malinowski,1951.0,Male,5000,NR,Outdoor
13:02.86,POR,Zürich,SUI,1998-08-12,António Pinto,1966.0,Male,5000,NR,Outdoor
13:53.90,PRK,Pyongyang,PRK,1987-05-13,Ryu Ok Hyon,,Male,5000,NR,Outdoor
13:31.69,PUR,Eugene OR,USA,2014-06-13,Joe Rosa,1993.0,Male,5000,NR,Outdoor
12:51.98,QAT,Roma,ITA,2006-07-14,Saif Saeed Shaheen,1982.0,Male,5000,NR,Outdoor
13:15.0,ROU,Bucureşti,ROU,1978-07-23,Ilie Floroiu,1952.0,Male,5000,NR,Outdoor
13:02.46,RSA,Heusden,BEL,2023-07-15,Adrian Wildschutt,1998.0,Male,5000,NR,Outdoor
13:11.95,RUS,Dolgoprudnyi,RUS,2021-07-24,Vladimir Nikitin,1992.0,Male,5000,NR,Outdoor
13:11.29,RWA,Roma,ITA,1992-06-09,Mathias Ntawulikura,1964.0,Male,5000,NR,Outdoor
15:42.62,SAM,Apia,SAM,2007-09-05,Aunese Curreen,1985.0,Male,5000,NR,Outdoor
14:29.70,SEN,Dakar,SEN,1991-04-04,Moussa Ba,,Male,5000,NR,Outdoor
14:22.30,SEY,Nairobi,KEN,2003-05-23,Antoine Simon Labiche,1970.0,Male,5000,NR,Outdoor
14:44.21,SGP,Singapore,SGP,2021-07-17,Guillaume Soh Rui Yong,1991.0,Male,5000,NR,Outdoor
15:57.9,SKN,Charlotte NC,USA,1984-04-07,Charles Morton,,Male,5000,NR,Outdoor
14:20.9,SLE,Freetown,SLE,1985-03-22,Hilton Gooding,,Male,5000,NR,Outdoor
13:32.8,SLO,Berlin,FRG,1974-06-12,Petar Svet,1949.0,Male,5000,NR,Outdoor
14:43.5,SMR,Bologna,ITA,1996-07-04,Gian Luigi Macina,1963.0,Male,5000,NR,Outdoor
15:33.8,SOL,Lae,PNG,2003-04-27,Chris Votu,1980.0,Male,5000,NR,Outdoor
13:32.39,SOM,Ninove,BEL,2015-08-01,Mohamed Ali Mohamed,1989.0,Male,5000,NR,Outdoor
13:24.42,SRB,Huelva,ESP,2022-05-25,Elzan Bibić,1999.0,Male,5000,NR,Outdoor
14:08.5,SRI,Colombo,SRI,2004-02-20,K.A. Chandradasa,,Male,5000,NR,Outdoor
12:52.15,SSD,Bruxelles,BEL,2022-09-02,Dominic Lokinyomo Lobalu,1998.0,Male,5000,NR,Outdoor
15:10.2,STP,Folha Féde,STP,2013-08-04,Gil Quintas,,Male,5000,NR,Outdoor
13:27.09,SUD,Solihull,GBR,2001-06-23,Mohamed Yagoub,1977.0,Male,5000,NR,Outdoor
13:07.54,SUI,Los Angeles CA,USA,1984-08-11,Markus Ryffel,1955.0,Male,5000,NR,Outdoor
15:32.5,SUR,Paramaribo,SUR,1954-01-03,Rudi Madretsma,,Male,5000,NR,Outdoor
13:19.40,SVK,St.Denis,USA,1995-06-01,Róbert Štefko,1968.0,Male,5000,NR,Outdoor
13:01.70,SWE,Bruxelles,BEL,2022-09-02,Andreas Almgren,1995.0,Male,5000,NR,Outdoor
13:43.52,SWZ,Durban,RSA,1994-04-23,Sipho Dlamini,1972.0,Male,5000,NR,Outdoor
14:23.04,SYR,El Djezair,ALG,1990-06-14,Salah Moustapha Habib,,Male,5000,NR,Outdoor
13:03.62,TAN,Roma,ITA,2002-07-12,John Yuda Msuri,1979.0,Male,5000,NR,Outdoor
17:07.6,TGA,Pirae,PYF,1971-09-13,Peau'afi Haukunima,,Male,5000,NR,Outdoor
13:15.67,THA,Heusden,BEL,2023-07-15,Kieran Tuntivate,1997.0,Male,5000,NR,Outdoor
14:07.44,TJK,Moskva,URS,1983-06-20,Sergej Davidov,,Male,5000,NR,Outdoor
13:55.45,TKM,Sankt Peterburg,RUS,1995-07-06,Marly Sopyev,1973.0,Male,5000,NR,Outdoor
15:10.45,TKS,Cincinnati OH,USA,2023-04-01,Franklin Angelos,,Male,5000,NR,Outdoor
14:35.17,TLS,Jakarta,INA,1997-08-22,Aries Jose Pariera,,Male,5000,NR,Outdoor
14:41.37,TOG,Niamey,NIG,2019-07-19,Moipah Kombate,,Male,5000,NR,Outdoor
13:54.42,TPE,Busan,KOR,2002-10-10,Wu Wen-Chien,1977.0,Male,5000,NR,Outdoor
14:12.01,TTO,Port of Spain,TTO,1999-06-20,Ronnie Holassie,1971.0,Male,5000,NR,Outdoor
13:13.94,TUN,Oslo,NOR,1987-07-04,Féthi Baccouche,1960.0,Male,5000,NR,Outdoor
13:00.31,TUR,Roma,ITA,2015-06-04,Ali Kaya,1994.0,Male,5000,NR,Outdoor
13:49.74,UAE,Manila,PHI,1993-12-04,Mohamed Ahmed Amer,1967.0,Male,5000,NR,Outdoor
12:35.36,UGA,Monaco,MON,2020-08-14,Joshua Cheptegei,1996.0,Male,5000,NR,Outdoor
13:10.78,UKR,Berlin,GER,2002-09-06,Serhiy Lebid,1975.0,Male,5000,NR,Outdoor
13:26.78,URU,Grosseto,ITA,2022-05-22,Santiago Catrofe,1999.0,Male,5000,NR,Outdoor
12:46.96,USA,Bruxelles,BEL,2022-09-02,Grant Fisher,1997.0,Male,5000,NR,Outdoor
13:41.0,UZB,Podolsk,URS,1975-08-19,Ashur Normuradov,1947.0,Male,5000,NR,Outdoor
15:08.1,VAN,Port Vila,VAN,1997-07-25,Tawai Keiruan,1972.0,Male,5000,NR,Outdoor
13:22.30,VEN,San Sebastián,ESP,2004-07-03,Freddy González,1977.0,Male,5000,NR,Outdoor
14:04.82,VIE,Singapore,SGP,2015-06-09,Nguyen Van Lai,1986.0,Male,5000,NR,Outdoor
14:31.5,VIN,London,GBR,1998-06-14,Pamenos Ballantyne,1973.0,Male,5000,NR,Outdoor
14:26.38,YEM,Stanford CA,USA,2018-04-20,Mohamed Aziz,,Male,5000,NR,Outdoor
13:25.25,ZAM,San Sebastián,ESP,2001-08-18,Obed Mutanya,1981.0,Male,5000,NR,Outdoor
13:14.50,ZIM,Roma,ITA,1994-06-08,Philemon Hanneck,1971.0,Male,5000,NR,Outdoor
13:31.02,ALG,Stuttgart,GER,1994-02-06,Aïssa Belaout,1968.0,Male,5000,NR,Indoor
13:42.54,ARG,San Sebastián,ESP,1990-02-20,Antonio Silio,1966.0,Male,5000,NR,Indoor
13:06.42,AUS,Boston MA,USA,2023-12-02,Ky Robinson,2002.0,Male,5000,NR,Indoor
13:24.39,AUT,Boston MA,USA,2024-01-26,Sebastian Frey,2002.0,Male,5000,NR,Indoor
13:46.27,BDI,Fayetteville AR,USA,2001-01-26,Alfred Rugema,1980.0,Male,5000,NR,Indoor
13:03.46,BEL,Boston MA,USA,2024-01-26,John Heymans,1998.0,Male,5000,NR,Indoor
13:37.19,BLR,Milano,ITA,1982-03-10,Aleksandr Fedotkin,1955.0,Male,5000,NR,Indoor
13:09.43,BRN,Birmingham,GBR,2017-02-18,Albert Rop,1992.0,Male,5000,NR,Indoor
12:56.87,CAN,Boston MA,USA,2022-02-12,Mohammed Ahmed,1991.0,Male,5000,NR,Indoor
14:00.60,CHN,Indianapolis IN,USA,1990-03-09,Guo Yijiang,1968.0,Male,5000,NR,Indoor
13:56.46,CPV,Boston MA,USA,2010-01-30,Ruben Sanca,1986.0,Male,5000,NR,Indoor
14:18.35,CRO,Zagreb,CRO,2024-02-17,Tomislav Novosel,1999.0,Male,5000,NR,Indoor
14:49.0,CYP,UNKNOWN,???,1996-01-26,Stelios Marneros,1973.0,Male,5000,NR,Indoor
13:39.0,CZE,Praha,TCH,1984-02-22,Lubomír Tesácek,1957.0,Male,5000,NR,Indoor
13:11.39,ESP,Gent,BEL,2003-02-09,Alberto García,1971.0,Male,5000,NR,Indoor
13:54.2,EST,Sankt Peterburg,URS,1975-02-19,Enn Sellik,1954.0,Male,5000,NR,Indoor
12:49.60,ETH,Birmingham,GBR,2004-02-20,Kenenisa Bekele,1982.0,Male,5000,NR,Indoor
13:47.94,FIN,Otaniemi,FIN,1983-02-13,Hannu Okkola,1954.0,Male,5000,NR,Indoor
13:11.13,FRA,Metz,FRA,2010-02-14,Bouabdellah Tahri,1978.0,Male,5000,NR,Indoor
12:57.08,GBR,Boston MA,USA,2022-02-12,Marc Scott,1993.0,Male,5000,NR,Indoor
13:12.78,GER,Boston MA,USA,2023-01-27,Sam Parsons,1994.0,Male,5000,NR,Indoor
13:59.86,GRE,Boston MA,USA,1991-01-26,Nikos Tsiorakis,1972.0,Male,5000,NR,Indoor
14:39.65,HAI,Chapel Hill NC,USA,2008-02-29,Steeve Gabart,1986.0,Male,5000,NR,Indoor
14:03.03,HUN,Fayetteville AR,USA,2008-02-15,Tibor Végh,1984.0,Male,5000,NR,Indoor
13:12.56,IRL,Boston MA,USA,2024-01-26,Andrew Coscoran,1996.0,Male,5000,NR,Indoor
14:11.10,ISL,Bloomington IN,USA,2017-12-08,Hlynur Andrésson,1993.0,Male,5000,NR,Indoor
13:52.94,ISR,Boston MA,USA,2022-12-03,Jonathan Carmin,2001.0,Male,5000,NR,Indoor
13:23.99,ITA,Birmingham,GBR,2017-02-18,Yemaneberhan Crippa,1996.0,Male,5000,NR,Indoor
12:51.48,KEN,Stockholm/G,SWE,1998-02-19,Daniel Komen,1976.0,Male,5000,NR,Indoor
13:58.07,KGZ,Moskva,RUS,2012-02-24,Yuriy Chechun,1986.0,Male,5000,NR,Indoor
13:54.8,LAT,Leningrad,URS,1966-03-02,Gennadiy Khlistovs,1944.0,Male,5000,NR,Indoor
14:26.80,LCA,Indianapolis IN,USA,2002-02-09,Zepherinus Joseph,1975.0,Male,5000,NR,Indoor
13:45.10,LTU,Fayetteville AR,USA,2003-02-15,Mindaugas Pukštas,1978.0,Male,5000,NR,Indoor
13:10.60,MAR,Birmingham,GBR,2017-02-18,Soufiane El Bakkali,1996.0,Male,5000,NR,Indoor
14:06.4,MDA,Moskva,URS,1971-03-09,Vyacheslav Kulakov,1948.0,Male,5000,NR,Indoor
13:23.61,MEX,New York NY,USA,2012-02-11,Juan Luis Barrios,1983.0,Male,5000,NR,Indoor
13:08.60,NED,Boston MA,USA,2024-01-26,Mike Foppen,1996.0,Male,5000,NR,Indoor
