result,wind,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
15.23,0.3,FIN,Espoo,FIN,2023-08-22,Samuli Samuelsson,1995,Male,150,NR,Outdoor
15.94,,FIN,Jyväskylä,FIN,2024-02-03,Viljami Kaasalainen,1995,Male,150,NR,Indoor
