result,nation,venue,venueCountry,date,name,yearOfBirth,sex,discipline,type,environment
49.59,AFG,Berlin,GER,2017-06-25,Said Gilani,1996.0,Male,400,NR,Outdoor
46.13,AHO,El Paso,USA,2007-03-31,Churandy Martina,1984.0,Male,400,NR,Outdoor
47.29,AIA,Odessa,USA,1995-05-19,Kirthley Richardson,1973.0,Male,400,NR,Outdoor
46.16,ALB,Oran,ALG,2022-07-02,Franko Burraj,1998.0,Male,400,NR,Outdoor
45.13,ALG,Edmonton,CAN,2001-08-04,Malik Louahla,1977.0,Male,400,NR,Outdoor
48.00,AND,L'Hospitalet,ESP,2023-07-09,Pau Blasi,2000.0,Male,400,NR,Outdoor
47.38,ANG,Lisboa,POR,1995-07-23,João Paulo,,Male,400,NR,Outdoor
44.74,ANT,Torrance,USA,2018-04-21,Rai Benjamin,1997.0,Male,400,NR,Outdoor
45.34,ARG,Kortrijk,BEL,2023-07-08,Elián Larregina,2000.0,Male,400,NR,Outdoor
46.99,ARM,Kyiv,URS,1986-07-14,Akraik Hovanesyan,1965.0,Male,400,NR,Outdoor
47.73,ARU,Oordegem,BEL,2018-05-26,Anthony Rasmijn,1991.0,Male,400,NR,Outdoor
49.45,ASA,Adelaide,AUS,2000-08-25,Kelsey Nakanelua,1966.0,Male,400,NR,Outdoor
44.38,AUS,Seoul,KOR,1988-09-26,Darren Clark,1965.0,Male,400,NR,Outdoor
45.69,AUT,St. Pölten,AUT,2010-06-03,Clemens Zeller,1984.0,Male,400,NR,Outdoor
45.83,AZE,Tashkent,URS,1986-09-18,Yuriy Dudkin,1964.0,Male,400,NR,Outdoor
43.48,BAH,Doha,QAT,2019-10-04,Steven Gardiner,1995.0,Male,400,NR,Outdoor
47.34,BAN,Guntur,IND,2019-11-03,Mohammad Jahir Rayhan,2001.0,Male,400,NR,Outdoor
44.43,BAR,Lubbock,USA,2022-05-15,Jonathan Jones,1999.0,Male,400,NR,Outdoor
46.32,BDI,Tucson,USA,1999-03-20,Jean-Patrick Nduwimana,1978.0,Male,400,NR,Outdoor
44.43,BEL,London,GBR,2012-08-04,Jonathan Borlée,1988.0,Male,400,NR,Outdoor
45.82,BEN,Porto Novo,BEN,2012-06-28,Mathieu Gnaligo,1986.0,Male,400,NR,Outdoor
45.26,BER,Atlanta,USA,1996-07-27,Troy Douglas,1962.0,Male,400,NR,Outdoor
51.16,BHU,Yokohama,JPN,2021-09-25,Penjor Tshering,1999.0,Male,400,NR,Outdoor
46.15,BIH,Nembro,ITA,2019-06-28,Amel Tuka,1991.0,Male,400,NR,Outdoor
47.42,BIZ,Utica,USA,2015-05-09,Benjamin Fairweather,,Male,400,NR,Outdoor
45.43,BLR,Cheboksary,RUS,2015-06-20,Aliaksandr Linnik,1991.0,Male,400,NR,Outdoor
47.12,BOL,Cochabamba,BOL,2018-06-06,Fernando David Copa,1996.0,Male,400,NR,Outdoor
43.72,BOT,La Chaux-de-Fonds,SUI,2015-07-05,Isaac Makwala,1985.0,Male,400,NR,Outdoor
44.29,BRA,Sevilla,ESP,1999-08-26,Sanderlei Claro Parrela,1974.0,Male,400,NR,Outdoor
44.36,BRN,Río de Janeiro,BRA,2016-08-14,Ali Khamis Abbas,1995.0,Male,400,NR,Outdoor
48.53,BRU,Taverny,FRA,1999-07-10,Mohd Arman HJ Sanip,1971.0,Male,400,NR,Outdoor
45.32,BUL,Sofia,BUL,2000-06-03,Ilya Dzhivondov,1978.0,Male,400,NR,Outdoor
46.66,BUR,Bonneuil-sur-Marne,FRA,2019-06-18,Bienvenu Sawadogo,1995.0,Male,400,NR,Outdoor
47.82,CAF,Barcelona,ESP,1992-08-01,Martial Biguet,1971.0,Male,400,NR,Outdoor
48.82,CAM,München,FRG,1972-09-03,Savin Chhem,1943.0,Male,400,NR,Outdoor
44.44,CAN,Helsinki,FIN,2005-08-12,Tyler Christopher,1983.0,Male,400,NR,Outdoor
44.99,CAY,Trujillo2,PER,2017-07-21,Jamal Walton,1998.0,Male,400,NR,Outdoor
45.64,CGO,Montgeron,FRA,2019-06-25,Gilles Anthony Afoumba,1996.0,Male,400,NR,Outdoor
